district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800029900,MARATHON MONTE CARLO 3,MARATHON REALTY PVT LTD,400080,,New Project,07/31/2023,,,Residential,543.0,0.0,3031.01,02/03/2024,4.0,,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030881,MAITRI SIYA ENCLAVE,MAITRI AND PP REALTORS,400064,,New Project,06/30/2023,,,Residential,210.5,0.0,319.17,01/24/2024,,,19.0,6.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800030506,Redevelopment of Dadarkar Apartment CHSL,Sankalp Structures Private Limited,400064,,New Project,09/30/2023,,,Residential,361.2,0.0,651.6,06/19/2023,,,8.0,4.0,0.0,1.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0
Mumbai Suburban,P51800029941,RASHMI JEWEL,SHREE MODI'S NAVNIRMAN PRIVATE LIMITED,400067,,New Project,08/11/2023,,,Residential,1429.9,0.0,4243.77,07/13/2023,,,72.0,55.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800030306,KAMLA VALEON,KAMLA HOMES AND LIFESTYLES PRIVATE LIMITED,400103,,New Project,06/30/2024,,,Residential,704.3,0.0,1666.38,10/19/2023,,,19.0,19.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030087,Sharda Villa,Rockline Developers Pvt. Ltd.,400062,,New Project,12/31/2023,,,Residential,467.6,0.0,349.48,03/22/2024,,,28.0,4.0,0.0,1.0,0.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800030270,Supreme Elenor,Supreme Mega Constructions LLP,400088,"('19.054861000000000','72.915989500000000')",New Project,08/31/2024,,,Others,1937.7,0.0,0.0,02/01/2024,,,75.0,71.0,0.0,1.0,0.0,19.0,1.0,0.0,126.0,0.0,0.0,0.0
Mumbai Suburban,P51800030068,ANAND MILAN CO.OP. HOUSING SOCIETY LIMITED,ANAND MILAN CO.OP. HOUSING SOCIETY LIMITED,400077,"('19.090027100000000','72.841164300000000')",New Project,03/31/2024,,,Residential,645.5,0.0,1742.24,07/10/2023,,,6.0,2.0,0.0,1.0,0.0,10.0,1.0,0.0,27.0,0.0,0.0,0.0
Mumbai Suburban,P51800029958,SIMRA RESIDENCY,VINAYAKA REALTORS AND DEVELOPERS,400070,,New Project,12/31/2024,,,Residential,440.0,0.0,1327.09,07/12/2021,,,40.0,0.0,0.0,1.0,0.0,9.0,1.0,7.0,3.0,0.0,0.0,0.0
Mumbai Suburban,P51800030338,RAGHAV AMARA,RAGHAV RAJ BUILDERS & DEVELOPERS LLP,400024,"('19.153823100000000','72.875178600000000')",New Project,07/31/2023,,07/30/2024,Residential,568.0,0.0,3652.0,01/08/2024,1.0,,88.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800030389,GIRIRAJ,PARSHVA ASSOCIATES,400104,,New Project,12/31/2024,,,Others,578.43,0.0,2009.04,02/19/2024,,,18.0,13.0,0.0,1.0,0.0,11.0,0.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800030667,JAI BHAVANI,SRI JAI BHAVANI CO-OP HSG SOC LIMITED,400077,,New Project,12/31/2023,,06/30/2024,Residential,650.5,0.0,2107.62,03/22/2024,,,10.0,2.0,0.0,1.0,0.0,13.0,1.0,0.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51800029411,Haware Altura,UJJWALA SATISH HAWARE,400083,"('20.864300000000000','74.934900000000000')",New Project,04/30/2026,,,Others,945.88,0.0,0.0,01/24/2024,,,157.0,108.0,0.0,1.0,0.0,22.0,1.0,0.0,102.0,0.0,0.0,0.0
Mumbai Suburban,P51800029609,DAIVI ETERNEETY,YASH DEVELOPMENT,400092,"('19.248600000000000','73.014100000000000')",New Project,12/31/2026,,,Residential,3055.0,0.0,0.0,03/14/2024,,,321.0,86.0,2.0,1.0,3.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800029357,Options World,DND Realty Limited Liability Partnership,400054,,New Project,12/31/2028,,,Commercial,7526.53,0.0,28595.53,02/04/2023,,,552.0,0.0,2.0,1.0,0.0,9.0,0.0,4.0,404.0,0.0,0.0,0.0
Mumbai Suburban,P51800029558,MOTI ASHISH CHSL,MANIAR ASSOCIATES,400057,,New Project,12/31/2023,,,Residential,539.6,0.0,1601.02,05/29/2023,,,14.0,14.0,0.0,1.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0
Mumbai Suburban,P51800029531,MOUNT RESORT,SHREE KRISHNA PROPERTIES,400088,,New Project,03/31/2024,,,Residential,2372.0,0.0,661.0,06/24/2023,,,26.0,0.0,0.0,2.0,10.0,32.0,2.0,0.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800029560,SILICON HOFE A WING,SHILPRIYA BUILDERS AND DEVELOPERS,400089,,New Project,06/30/2024,,,Residential,1500.99,128.23,3374.0,10/17/2021,,,21.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800048471,Mediterranean,Fortune Investments,400058,"('19.040000000000000','72.490000000000000')",New Project,12/31/2025,,,Residential,1243.0,129.0,3582.64,12/04/2023,,,70.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800029543,UNIQUE SERENITY,UNIQUE SHANTI DEVELOPERS LLP,400092,,New Project,12/31/2024,,,Residential,1190.0,0.0,3850.09,10/13/2023,,,,,0.0,1.0,5.0,16.0,0.0,26.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800029552,Borivali Nirmala Sadan CHS LTD,Shreenath Realty LLP,400066,"('19.248600000000000','73.014100000000000')",New Project,06/30/2023,,,Residential,546.0,0.0,873.0,02/13/2023,,,12.0,10.0,0.0,1.0,0.0,10.0,0.0,1.0,14.0,0.0,0.0,0.0
Mumbai Suburban,P51800029470,KAVITA,MANISHA ELITE REALTY PRIVATE LIMITED,400081,"('19.248600000000000','73.014100000000000')",New Project,05/30/2024,,,Residential,2048.18,319.7,2842.5,03/01/2024,,,33.0,32.0,0.0,1.0,1.0,19.0,40.0,0.0,84.0,0.0,0.0,0.0
Mumbai Suburban,P51800029432,Growmore Bliss A Wing phase II,Growmore Space Solutions Private Limited,400095,,New Project,06/30/2023,,06/29/2024,Residential,1314.51,0.0,3262.43,03/15/2024,,,85.0,68.0,0.0,1.0,0.0,23.0,10.0,0.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800029753,KCD Jogesh Eva,KCD Heritage Private Limited,400060,,New Project,12/31/2023,,,Residential,808.4,0.0,1616.14,03/12/2024,,,41.0,40.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800029652,Suprabha-Shivam Lifestyle,Shivam Lifestyle,400071,"('19.054000000000000','72.898000000000000')",New Project,12/31/2023,,,Residential,672.0,0.0,0.0,06/09/2023,,,11.0,0.0,0.0,1.0,0.0,10.0,1.0,5.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800029731,PLATINA,P. R. Landmarks LLP,400054,,New Project,12/31/2024,,,Residential,869.56,0.0,2347.8,03/08/2024,,,7.0,5.0,0.0,1.0,2.0,14.0,1.0,1.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800030391,KABRA DIAMANTE,KABRA AND ASSOCIATES,400104,"('19.163422777444048','72.842792269836440')",New Project,12/31/2025,,,Others,3953.3,593.0,12629.92,02/05/2024,,,231.0,204.0,0.0,2.0,2.0,23.0,2.0,10.0,208.0,0.0,0.0,0.0
Mumbai Suburban,P51800029504,Pratap Royale,JPV PEARL LLP,400102,"('19.143897100000000','72.842770700000000')",New Project,12/31/2024,,,Residential,506.68,0.0,615.86,03/06/2024,,,9.0,6.0,0.0,1.0,0.0,12.0,1.0,2.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800029631,ORCHID HEIGHTS,NIMESH KIRTIKUMAR SHAH,400097,"('19.153823100000000','72.875178600000000')",New Project,06/30/2024,,,Residential,842.2,0.0,1190.52,03/25/2023,,,43.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,8.0,0.0,0.0,0.0
Mumbai Suburban,P51800030043,Crescent Nexus- (Ascent),ASCENT INFRASPACE PRIVATE LIMITED,400055,,New Project,12/31/2026,,,Residential,5680.9,490.02,8989.38,02/08/2024,2.0,,101.0,61.0,3.0,3.0,6.0,45.0,3.0,0.0,213.0,0.0,0.0,0.0
Mumbai Suburban,P51800029769,AASHIRWAD RESIDENCY WING D,CREATIVE BUILDERS,400092,,New Project,12/31/2021,,12/30/2023,Residential,1311.0,0.0,1302.77,02/10/2023,,,6.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
Mumbai Suburban,P51800029605,SHRADDHA POLARIS,SHRADDHA EQUINOX LLP,400083,,New Project,12/31/2025,,,Residential,788.78,0.0,0.0,02/27/2024,,,120.0,116.0,0.0,1.0,0.0,24.0,1.0,0.0,21.0,0.0,0.0,0.0
Mumbai Suburban,P51800029448,Shri Jay-Sukh Co-Op. Hsg. Soc. Ltd.,Saisiddhi Builders and Developers,400064,,New Project,12/31/2025,,,Residential,624.8,0.0,765.92,07/26/2023,,,37.0,34.0,0.0,1.0,0.0,21.0,1.0,2.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800029740,MDM Zion,MDM REALTY LLP,400053,"('19.133445164905770','72.821727770552230')",New Project,12/31/2023,,12/30/2024,Residential,830.0,0.0,757.76,01/18/2024,,,51.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800030138,Veena Solace,NIKUNJ DEVELOPERS,400054,,New Project,12/31/2024,,,Others,1526.3,0.0,6208.42,01/16/2024,,,65.0,6.0,4.0,2.0,0.0,18.0,0.0,0.0,102.0,0.0,0.0,0.0
Mumbai Suburban,P51800029526,BELLA - WING C AND D,LUCEAT REALTORS PRIVATE LIMITED,400078,,New Project,07/01/2025,,,Others,649.08,1467.0,10197.02,02/22/2024,3.0,,208.0,157.0,2.0,0.0,2.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800029840,RASHMI ENCLAVE,SHREE MODI'S NAVNIRMAN PRIVATE LIMITED,400067,,New Project,08/11/2023,,05/31/2024,Others,1134.0,0.0,1535.94,01/12/2024,,,69.0,64.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800029948,HIGHLAND A B C D AND E Wing,HGP Community Pvt. Ltd.,400076,"('19.117492117031357','72.912346564418040')",New Project,12/31/2026,,,Residential,1567.37,0.0,29998.14,01/08/2024,,,447.0,401.0,2.0,1.0,0.0,24.0,1.0,2.0,685.0,0.0,0.0,0.0
Mumbai Suburban,P51800029842,PLATINUM HEIGHTS,N I ENTERPRISES,400070,,New Project,12/31/2024,,,Residential,263.0,0.0,263.0,07/01/2021,,,19.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800031973,BELLA- WING A AND B,LUCEAT REALTORS PRIVATE LIMITED,400078,,New Project,01/01/2026,,,Others,2386.09,1467.0,8365.5,02/22/2024,3.0,,208.0,96.0,2.0,0.0,2.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030148,PLATINUM RESIDENCY,PLATINUM RESIDENCY CO-OPERATIVE HOUSING SOCIETY LIMITED,400102,,New Project,05/31/2024,,,Others,6979.59,0.0,0.0,02/08/2023,,,120.0,3.0,0.0,4.0,3.0,33.0,4.0,105.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030229,DIA HEIGHTS,DIA BUILDERS AND DEVELOPERS,400063,,New Project,12/31/2023,,,Residential,515.4,0.0,1014.29,02/14/2023,,,38.0,0.0,0.0,1.0,0.0,14.0,17.0,5.0,17.0,0.0,0.0,0.0
Mumbai Suburban,P51800033264,BHAVESHA CO-OPERATIVE HOUSING SOCIETY LTD,BEAUTIFUL PROPERTIES PRIVATE LIMITED,400058,"('19.128130000000000','72.837800000000000')",New Project,11/30/2023,,,Residential,1053.4,274.16,3319.5,02/09/2024,,,19.0,15.0,0.0,1.0,0.0,14.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800029737,PRATHAMESH ELITE,SHREE SAINATH DEVELOPERS,400067,"('19.203220745770277','72.835565649316800')",New Project,12/31/2026,,,Residential,4445.3,336.02,7595.06,01/31/2024,,,109.0,0.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800029729,Fortune Heights,M/s A & M Construction COmpany,400055,,New Project,12/31/2022,,,Residential,425.0,0.0,425.0,06/21/2021,,2.0,8.0,0.0,0.0,1.0,0.0,13.0,1.0,20.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800029662,Gagan 139,Gagangiri Constructions,400024,"('19.063989800000000','72.882562700000000')",New Project,11/30/2024,,,Residential,934.15,0.0,0.0,10/09/2023,,,92.0,25.0,0.0,1.0,0.0,18.0,1.0,0.0,52.0,0.0,0.0,0.0
Mumbai Suburban,P51800029735,AMARDHAM,SHREE KRISHNA PROPERTIES,400071,,New Project,05/31/2023,,,Residential,946.49,0.0,913.7,11/22/2023,1.0,,18.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030434,Utkarsh,Ambrosial Developers Pvt. Ltd.,400055,"('19.153823100000000','72.875178600000000')",New Project,03/31/2025,,,Residential,649.2,0.0,2103.4,11/25/2023,,,29.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800029654,Datta Leela Residency,SWARUPA CONSTRUCTION,400068,,New Project,12/31/2021,,12/31/2022,Residential,251.05,0.0,351.08,12/27/2023,,,14.0,6.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0
Mumbai Suburban,P51800029951,KAMLA SIDDHIVINAYAK,KAMLA HOMES AND LIFESTYLES PVT LTD,400069,,New Project,06/30/2024,,,Residential,476.5,0.0,957.87,01/03/2024,,,8.0,8.0,0.0,1.0,0.0,10.0,0.0,0.0,19.0,0.0,0.0,0.0
Mumbai Suburban,P51800029762,VIKRAMADITYA PLOT NO 71,R. R. DEVELOPERS,400066,,New Project,05/31/2023,,,Residential,327.6,0.0,688.58,05/30/2023,,,10.0,10.0,0.0,1.0,0.0,8.0,1.0,4.0,3.0,0.0,0.0,0.0
Mumbai Suburban,P51800029738,The 50Seven,SUN-BLEND REALTORS PVT LTD,400052,,New Project,03/31/2023,,,Residential,925.6,925.6,2749.03,01/16/2024,,,12.0,0.0,1.0,1.0,4.0,13.0,0.0,0.0,44.0,0.0,0.0,0.0
Mumbai Suburban,P51800030225,ADITYARAJ SIGNATURE,ADITYARAJ ENTERPRISES NX,400083,,New Project,12/31/2025,,,Residential,908.29,0.0,0.0,10/21/2023,,,150.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,38.0,0.0,0.0,0.0
Mumbai Suburban,P51800029797,PEARL HEAVEN IV,CHANDIWALA ENTERPRISES,400069,"('19.117812900000000','72.870306399999990')",New Project,12/31/2026,,,Residential,1926.42,0.0,7406.29,01/11/2024,14.0,,236.0,168.0,1.0,1.0,0.0,19.0,1.0,24.0,52.0,0.0,0.0,0.0
Mumbai Suburban,P51800029752,KAMLA PRASANNA JEEVAN BUILDING 2,KAMLA HOMES AND LIFESTYLES PVT LTD,400092,,New Project,03/31/2025,,,Others,878.6,0.0,1506.1,01/03/2024,,,29.0,19.0,0.0,1.0,0.0,20.0,0.0,0.0,44.0,0.0,0.0,0.0
Mumbai Suburban,P51800029899,Silver Oak,NEMINATH CORP,400058,,New Project,03/31/2027,,,Residential,917.0,0.0,2723.49,10/12/2023,,,13.0,8.0,0.0,1.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800029728,ANUJ AURA,MOHITE REALTORS,400075,,New Project,09/30/2024,,,Residential,844.42,0.0,7761.31,01/19/2024,3.0,,123.0,114.0,0.0,1.0,0.0,17.0,0.0,0.0,45.0,0.0,0.0,0.0
Mumbai Suburban,P51800030408,ADITYARAJ STAR,UCC INFRA,400075,,New Project,12/31/2024,,,Residential,875.19,0.0,0.0,03/02/2024,,,73.0,43.0,0.0,1.0,0.0,15.0,1.0,0.0,38.0,0.0,0.0,0.0
Mumbai Suburban,P51800030150,New Aashirwad CHS,OM NETRA AASHIRWAD LLP,400064,,New Project,03/31/2024,,,Residential,804.0,1000.0,2170.8,03/02/2024,,,45.0,24.0,0.0,1.0,0.0,13.0,17.0,6.0,17.0,0.0,0.0,0.0
Mumbai Suburban,P51800029898,Shubh Parshwa,S. Siddharth Construction Co. (Panchshil),400080,,New Project,12/31/2023,,,Residential,985.94,50.9,4046.87,12/30/2023,,,114.0,28.0,1.0,1.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,0.0
Mumbai Suburban,P51800029784,Building No 2 Pearl Regency Phase 1,Prime Infrabuildcon Pvt. Ltd.,400058,,New Project,03/31/2026,,,Residential,4716.5,411.2,5002.35,06/30/2023,,,103.0,64.0,0.0,1.0,0.0,9.0,1.0,0.0,36.0,0.0,0.0,0.0
Mumbai Suburban,P51800030227,AJMERA ARHAM,VISHAL CONSTRUCTION,400064,,New Project,07/31/2026,,,Residential,10742.54,2531.55,12653.41,02/07/2024,,,222.0,102.0,1.0,1.0,5.0,34.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800030628,72 WEST,MARUTI VIKAS ENTERPRISES,400086,,New Project,12/31/2024,,,Commercial,832.2,0.0,843.52,03/16/2024,,,56.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030498,93 PALLADIAN,Vijayalaxmi Builders & Contractors,400093,,New Project,06/30/2024,,,Commercial,3821.0,0.0,4387.98,02/27/2024,1.0,,121.0,66.0,0.0,1.0,0.0,9.0,1.0,4.0,70.0,0.0,0.0,0.0
Mumbai Suburban,P51800030288,V-PROTEIN,TANVI CONSTRUCTION PVT LTD,400063,"('19.160870719346930','72.851831000075110')",New Project,12/31/2024,,,Commercial,3463.0,431.84,2668.63,02/09/2023,1.0,,100.0,0.0,1.0,1.0,3.0,14.0,1.0,36.0,73.0,0.0,0.0,0.0
Mumbai Suburban,P51800030456,DARSHAN HEIGHTS,VASTU DARSHAN DEVELOPERS LLP,400068,,New Project,12/31/2023,,12/30/2024,Residential,1350.5,0.0,3302.18,03/18/2024,,,70.0,38.0,0.0,1.0,0.0,22.0,1.0,0.0,30.0,0.0,0.0,0.0
Mumbai Suburban,P51800030415,ANUSAYA,Satre Infrastructure Pvt. Ltd.,400084,"('19.094569531219125','72.901482520168320')",New Project,12/31/2024,,,Residential,1941.64,0.0,7267.6,01/08/2024,1.0,,101.0,73.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800031796,PUSHP-VATIKA,ANISH SHAH & MANISH SHAH,400052,"('19.074148205995876','72.835277420258700')",New Project,12/31/2024,,,Residential,775.9,0.0,2094.93,01/20/2024,,,13.0,4.0,2.0,1.0,0.0,13.0,1.0,0.0,36.0,0.0,0.0,0.0
Mumbai Suburban,P51800030269,ADITYARAJ FORTUNE,ADITYARAJ BUILDERS,400083,,New Project,12/31/2025,,,Others,933.84,0.0,0.0,03/16/2024,,,141.0,106.0,0.0,1.0,0.0,22.0,1.0,0.0,50.0,0.0,0.0,0.0
Mumbai Suburban,P51800030268,ARBUDA DARSHAN CHS LTD.,SUPREME REALTORS,400098,"('19.153823100000000','72.875178600000000')",New Project,12/31/2023,,,Residential,637.2,0.0,1892.48,10/21/2023,,,15.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800030090,BANDRA BOON CHS LTD,MASS JAKS ASSOCIATE VENTURES,400050,"('19.066023930000000','72.830860860000000')",New Project,12/31/2024,,,Residential,544.1,0.0,1596.61,03/28/2022,,,11.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800031074,ONE CRYSTAL,GOLDNEST SPACES LLP,400077,"('19.079993175853563','72.908108223591230')",New Project,12/31/2025,,,Commercial,539.35,0.0,8709.04,10/19/2023,,,159.0,125.0,0.0,1.0,0.0,20.0,0.0,0.0,154.0,0.0,0.0,0.0
Mumbai Suburban,P51800031067,AXIOM SIGNATURE,AXIOM REFAB CONSTRUCTION (INDIA) PRIVATE LIMITED,400092,,New Project,12/31/2024,,,Others,998.8,0.0,3236.11,05/31/2023,,,47.0,7.0,0.0,1.0,0.0,11.0,1.0,9.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51800030679,ANANT ASHIRWAD,ANANT LIFESPACES LLP,400042,,New Project,12/31/2023,,,Residential,1022.1,77.29,952.01,01/03/2024,,,34.0,33.0,0.0,1.0,0.0,19.0,1.0,9.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800030635,Krishna Curve,KRISHNA MINERALS,400054,,New Project,12/31/2023,,,Commercial,1349.7,0.0,1358.24,06/23/2023,,,38.0,0.0,2.0,1.0,0.0,9.0,6.0,0.0,144.0,0.0,0.0,0.0
Mumbai Suburban,P51800030829,TRIDENT,SIA CONSTRUCTIONS,400104,,New Project,12/31/2024,,,Residential,714.3,0.0,1845.33,03/11/2024,4.0,,42.0,22.0,0.0,1.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030322,AVYUKTA RAJHANS,SHIVOHAM INFRAHOMES LLP,400091,"('19.231288347672518','72.847573716532890')",New Project,12/31/2024,,,Others,1006.3,299.0,3255.48,04/11/2022,,,25.0,0.0,0.0,1.0,2.0,23.0,1.0,25.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800032659,OM Neelkanth Darshan,Oscar Infrastructure Private Limited,400077,,New Project,12/31/2023,,12/30/2024,Residential,807.57,0.0,1889.5,02/29/2024,,,15.0,5.0,0.0,1.0,0.0,14.0,1.0,0.0,47.0,0.0,0.0,0.0
Mumbai Suburban,P51800030831,Solitaire Edge,MAHAVEER CONSTRUCTION,400101,,New Project,12/31/2026,,,Others,5820.61,0.0,9282.76,01/20/2024,,,143.0,51.0,0.0,1.0,10.0,32.0,1.0,0.0,111.0,0.0,0.0,0.0
Mumbai Suburban,P51800032249,Parmar Platinum,PARMAR BUILDTECH,400055,,New Project,12/31/2023,,12/31/2024,Residential,453.4,0.0,453.4,01/23/2024,,,26.0,17.0,0.0,1.0,0.0,9.0,1.0,0.0,15.0,0.0,0.0,0.0
Mumbai Suburban,P51800030589,Avenue Wing A phase 2,Dharmesh Constructions Private Limited,400067,,New Project,12/31/2024,,,Residential,739.76,0.0,4007.68,09/01/2023,,,47.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800045801,Vasudeo Bhuvan,SANDU SANSKAR BUILDING DEVELOPERS LLP,400071,,New Project,12/31/2025,,,Others,648.92,0.0,521.61,03/13/2024,,,7.0,5.0,0.0,1.0,0.0,12.0,0.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800031398,Avenue Wing B phase 2,Dharmesh Constructions Private Limited,400067,,New Project,12/31/2025,,,Residential,697.62,0.0,7564.04,10/26/2023,,,95.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,95.0,0.0,0.0,0.0
Mumbai Suburban,P51800030764,PALKHI SARA,PALKHI REALTY LLP,400101,,New Project,12/31/2024,,,Residential,2009.0,0.0,4529.65,01/17/2024,,,46.0,0.0,0.0,1.0,0.0,22.0,1.0,32.0,38.0,0.0,0.0,0.0
Mumbai Suburban,P51800032723,CHAITANYA,CHAITANYA DEVELOPERS PRIVATE LIMITED,400016,,New Project,12/31/2025,,,Residential,697.32,0.0,2033.22,01/18/2022,,,36.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800031151,ONE APOLLO,GOLDNEST SPACES LLP,400077,"('19.079991908425153','72.908109564695740')",New Project,12/31/2025,,,Residential,424.46,0.0,6247.78,10/19/2023,,,17.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,34.0,0.0,0.0,0.0
Mumbai Suburban,P51800031000,Charkop Akash Kiran CHS Ltd,Sangam Developers,400067,,New Project,12/31/2024,,,Residential,3761.62,0.0,15600.0,03/20/2024,,,197.0,111.0,0.0,3.0,3.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800030439,ANTARIKSH AVALON,ANTARIKSH REALTORS PRIVATE LIMITED,400075,"('19.078852287620254','72.911441106954200')",New Project,12/31/2025,,,Residential,1052.3,0.0,5845.31,02/29/2024,,,81.0,38.0,4.0,1.0,1.0,21.0,1.0,0.0,54.0,0.0,0.0,0.0
Mumbai Suburban,P51800030994,RUSHABH APARTMENT,R R BUILDERS,400066,,New Project,08/01/2024,,,Residential,1072.64,0.0,1003.45,07/23/2022,,,79.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800030965,LAXMI SHRUSHTI - WING B,LAXMIDEVI DEVELOPERS,400090,"('19.153823100000000','72.875178600000000')",New Project,08/31/2025,,,Residential,1685.0,0.0,5018.0,03/18/2024,,,112.0,90.0,2.0,1.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800030984,JEANDVEEKEDARNATH,JE AND VEE INFRASTRUCTURE,400068,,New Project,04/30/2025,,,Residential,1284.31,0.0,3225.03,11/01/2023,,,223.0,104.0,0.0,1.0,0.0,24.0,1.0,0.0,72.0,0.0,0.0,0.0
Mumbai Suburban,P51800030977,SHIVOM KHAR STATION,DIVINE ASSOCIATES,400052,,New Project,02/01/2024,,,Residential,597.0,0.0,0.0,09/21/2021,,,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800030542,AAKAR DEEP,R K CORPORATION,400077,,New Project,03/31/2024,,,Residential,688.5,0.0,2133.54,10/18/2023,,,27.0,26.0,0.0,1.0,1.0,14.0,1.0,4.0,27.0,0.0,0.0,0.0
Mumbai Suburban,P51800030555,GOVIND SOLITAIRE,SHANKH DEVELOPERS LIMITED LIABILITY PARTNERSHIP,400078,"('19.176163972629330','72.956508541749560')",New Project,07/31/2024,,,Residential,694.1,0.0,1946.64,02/02/2024,1.0,,43.0,22.0,0.0,1.0,0.0,9.0,1.0,2.0,16.0,0.0,0.0,0.0
