district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Pune,P52100051557,PLATINUM TOWERS,SAMARTHA LANDMARK,412307,"('18.493777909707905','73.972956946449270')",New Project,08/27/2027,,,Residential,3900.0,390.0,3895.12,06/19/2023,,,58.0,0.0,2.0,2.0,0.0,8.0,2.0,0.0,144.0,0.0,0.0,0.0
Pune,P52100052124,SWANIKETAN AT FOREST TRAILS,PARANJAPE SCHEMES (CONSTRUCTION) LTD,412115,,New Project,06/01/2028,,,Residential,8529.12,0.0,19747.89,01/10/2024,1.0,,163.0,0.0,6.0,3.0,0.0,18.0,3.0,524.0,230.0,0.0,0.0,0.0
Pune,P52100052035,HARSHAD APARTMENT,ARCHWAY PROPERTIES,411009,,New Project,11/30/2025,,,Residential,483.1,0.0,775.44,01/24/2024,,,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100052676,Yashone Eternitee Phase 2,Vilas Javdekar Infinitee Developers Pvt. Ltd.,411057,"('18.592542270884575','73.705242979901120')",New Project,06/30/2027,,,Others,20383.07,2604.82,62018.07,01/16/2024,,,645.0,525.0,7.0,5.0,3.0,72.0,3.0,34.0,961.0,0.0,0.0,0.0
Pune,P52100052315,Kaustubh Realty Plot B,Santosh Bhagwandas Zanwar,412101,,New Project,06/30/2025,,,Plots,1707.2,0.0,0.01,03/08/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,351.66999999999996,0.0
Pune,P52100053984,CHANDRAMA- B WING,TRIMURTI ASSOCIATES,411041,,New Project,03/31/2026,,,Residential,1900.0,0.0,1547.28,02/28/2024,,,28.0,8.0,0.0,1.0,0.0,7.0,0.0,84.0,0.0,0.0,0.0,0.0
Pune,P52100052019,"Amanora Arbano Towers 73,74,75 and 76",City Corporation Limited,411028,,New Project,05/31/2028,,,Residential,26233.3,2814.8,83334.93,01/30/2024,,,843.0,462.0,4.0,4.0,4.0,132.0,4.0,0.0,1080.0,0.0,0.0,0.0
Pune,P52100051698,Alfaz Life Style,Zakiruddin Gaffar Sayyed,412409,,New Project,06/30/2027,,,Others,3983.25,0.0,8927.88,06/13/2023,,,165.0,0.0,1.0,1.0,0.0,4.0,1.0,252.0,34.0,0.0,0.0,0.0
Pune,P52100052434,ROYAL ORCHID RESIDENCY,BALAJI DEVELOPERS,412105,,New Project,12/31/2025,,,Residential,933.25,0.0,1613.59,08/23/2023,,,15.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
Pune,P52100052637,VARSHA CHSL,Kotibhaskar Infrastructures &Developers Pvt.Ltd.,411004,,New Project,11/01/2025,,,Residential,848.82,0.0,879.95,01/22/2024,,,6.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0
Pune,P52100051544,AUM VERTEX,Aum Buildcon,411017,,New Project,12/31/2025,,,Commercial,700.0,1300.61,1849.13,01/06/2024,,,17.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100051835,MAJESTIQUE SIGNATURE TOWERS A1,MAJESTIQUE HOMES LLP,411045,"('18.568774100000000','73.775185200000000')",New Project,06/30/2027,,,Residential,3135.58,3320.4,15914.0,03/08/2024,,,149.0,78.0,1.0,1.0,2.0,19.0,1.0,0.0,75.0,0.0,0.0,0.0
Pune,P52100053302,TEJAS NANDAN,TEJAS PROMOTERS AND BUILDERS,412105,"('18.677546923952434','73.875247660695820')",New Project,06/30/2026,,,Others,2000.0,0.0,2503.91,10/05/2023,,,35.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0
Pune,P52100052935,Upavan,Deep Developers,411041,,New Project,03/31/2025,,,Residential,557.0,0.0,955.57,02/26/2024,,,12.0,3.0,1.0,1.0,0.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0
Pune,P52100051995,ANJANERI INFINITY,TEJARAM MAGAJI CHOUDHARY AND TARACHAND TEJARAM CHOUDHARY,411015,,New Project,12/31/2024,,,Others,594.0,0.0,1906.13,10/27/2023,,,22.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,18.0,0.0,0.0,0.0
Pune,P52100052822,DURVANKUR RESIDENCY C WING,DURVANKUR DEVELOPERS,411046,"('18.520430300000000','73.856743700000000')",New Project,05/31/2025,,,Others,2200.0,0.0,2440.64,01/26/2024,,,34.0,6.0,1.0,1.0,0.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0
Pune,P52100051471,SAI TOWERS,SONAIDADA DEVELOPERS,411002,,New Project,12/31/2026,,,Residential,352.01,0.0,1440.88,06/12/2023,,,64.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,62.0,0.0,0.0,0.0
Pune,P52100051790,41 Zillenia,Tirupati Skyscrapers LLP,411033,,New Project,09/30/2027,,,Residential,7678.9,767.89,21515.51,01/20/2024,,,474.0,0.0,3.0,2.0,2.0,46.0,3.0,0.0,159.0,0.0,0.0,0.0
Pune,P52100052113,QUEENS CORNER,CHRISHH HOLDINGS,410507,,New Project,03/31/2026,,,Others,608.8,0.0,1351.68,03/14/2024,,,27.0,10.0,1.0,1.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
Pune,P52100054215,Muktai,Muktai Builders and Developers,412101,,New Project,12/31/2025,,,Residential,1632.0,200.0,2727.99,10/30/2023,,,30.0,0.0,1.0,1.0,0.0,5.0,0.0,96.0,38.0,0.0,0.0,0.0
Pune,P52100053784,KRUTIKA RESIDENCY-WING-A,PARTH  PROPERTIES,412115,,New Project,05/31/2026,,,Residential,1296.25,0.0,667.67,11/07/2023,,,16.0,0.0,0.0,1.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0
Pune,P52100051759,MISTY PARK,Pruthvi Developers,411062,"('18.413127000000000','73.484233000000000')",New Project,12/31/2026,,,Residential,2500.0,0.0,7899.19,01/06/2024,,,81.0,10.0,0.0,1.0,0.0,12.0,0.0,62.0,31.0,0.0,0.0,0.0
Pune,P52100052320,Vidyashree Complex A wing,Vidyashree Developers LLP,411028,,New Project,12/31/2027,,,Commercial,204.35,0.0,1640.45,02/10/2024,,,8.0,1.0,1.0,1.0,0.0,6.0,0.0,87.0,21.0,0.0,0.0,0.0
Pune,P52100051588,Prithvi Paradise,Prithvi Buildcon,411057,"('18.625897000000000','73.742465200000000')",New Project,12/31/2025,,,Residential,2500.0,0.0,4053.85,01/05/2024,,,82.0,0.0,4.0,2.0,0.0,22.0,0.0,156.0,63.0,0.0,0.0,0.0
Pune,P52100051545,LEELA SKIES,CHANDRANGAN DEVELOPERS & COMPANY,411046,"('18.520430300000000','73.856743700000000')",New Project,03/31/2025,,,Residential,881.36,0.0,1551.09,03/06/2024,,,14.0,4.0,0.0,1.0,0.0,5.0,0.0,4.0,18.0,0.0,0.0,0.0
Pune,P52100052122,Infinia Spring Hills,Sunil Wamanrao Shinde,411021,,New Project,07/01/2025,,,Residential,574.0,0.0,1649.72,01/15/2024,,,13.0,2.0,0.0,1.0,0.0,7.0,1.0,2.0,11.0,0.0,0.0,0.0
Pune,P52100051731,Matoshri Serenity,Prarambh Buildcon,412105,,New Project,12/31/2028,,,Others,2900.0,0.0,1109.08,02/26/2024,,,76.0,4.0,0.0,1.0,0.0,6.0,0.0,22.0,101.0,0.0,0.0,0.0
Pune,P52100052468,BLUE BELL,M G BUILDERS & DEVELOPERS,412101,,New Project,03/31/2026,,,Residential,441.4,0.0,1389.63,03/12/2024,,,18.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0
Pune,P52100051243,HERITAGE GOLD,Heritage Buildcon,411045,,New Project,12/31/2025,,,Others,688.5,0.0,2003.89,03/13/2024,,,23.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0
Pune,P52100054303,VINAYAK,Varada Dream Homes,411045,,New Project,04/30/2025,,,Residential,462.5,0.0,1792.57,03/11/2024,,,21.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,21.0,0.0,0.0,0.0
Pune,P52100052295,MAJESTIQUE SIGNATURE TOWERS A2,M/s. Samarth Builders,411045,"('18.572729035539270','73.775816860223000')",New Project,06/30/2027,,,Residential,1737.83,3320.4,8820.0,03/07/2024,,,73.0,19.0,1.0,1.0,2.0,19.0,1.0,0.0,50.0,0.0,0.0,0.0
Pune,P52100052065,SAMARA HILLS,PARANJAPE SCHEMES (CONSTRUCTION) LTD,412206,,New Project,06/01/2028,,,Plots,26980.45,3199.49,18507.88,01/05/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3448.4700000000003,0.0
Pune,P52100051569,SIDDHIGIRI,Anand Homes,411048,"('18.448386259311620','73.884845572908020')",New Project,12/31/2026,,,Others,4000.0,328.67,5674.81,03/21/2024,,,149.0,26.0,2.0,1.0,0.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0
Pune,P52100054130,Khyati Business Bay,Ashok Kauromal Idnani,411045,,New Project,03/31/2026,,,Others,1073.64,0.0,3385.59,11/22/2023,,,59.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,189.0,0.0,0.0,0.0
Pune,P52100052768,1 NEW CASTLE,CHAVDA REALTY LLP,411045,,New Project,12/25/2025,,,Residential,438.0,0.0,769.1,09/06/2023,,,8.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0
Pune,P52100052715,AROHAN,RVR CONSTRUCTION,410507,"('18.520430300000000','73.856743700000000')",New Project,03/31/2026,,,Residential,279.1,0.0,750.0,02/16/2024,,,12.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100053394,Palaash Aayush,S P B INFRA,411019,,New Project,01/31/2027,,,Residential,3828.0,0.0,6697.6,02/28/2024,,,132.0,8.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100052753,Venkatesh Landmark Mhada,VENKATESH LANDMARK,411014,"('18.575869400000000','73.912856500000000')",New Project,12/31/2025,,,Residential,17427.0,1561.95,2948.33,02/03/2024,4.0,,68.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100052757,OMKAR,Ranjekar Realty LLP,411052,,New Project,12/31/2025,,,Residential,335.0,0.0,1067.07,02/23/2024,,,13.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0
Pune,P52100051468,BUNIYAD,RANADE REALTORS LLP,411052,"('18.495782375604430','73.817898706116860')",New Project,06/30/2026,,,Residential,469.62,0.0,1048.12,01/29/2024,,,13.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0
Pune,P52100051730,STELLA APEX,VASTUSPACE REALTY PROMOTERS AND DEVELOPERS LLP,411018,"('18.633381700000000','73.809859100000000')",New Project,10/13/2026,,,Residential,628.1,0.0,1392.4,01/24/2024,,,13.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0
Pune,P52100052305,Gandharv Marigold RH 19 to 24,Yogesh Properties thro Prop Vijaya Vinayak Bhongale,411039,"('18.620446732475607','73.862153715583000')",New Project,12/31/2024,,,Residential,3901.51,0.0,891.98,01/20/2024,,,6.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100052720,24KG GOLD RESIDENCY,Chaudhari Associates,411062,,New Project,06/01/2026,,,Residential,635.78,0.0,1050.44,09/09/2023,,,20.0,0.0,0.0,1.0,0.0,4.0,1.0,22.0,11.0,0.0,0.0,0.0
Pune,P52100052440,Gandharv Marigold RH 13 to 18,Yogesh Properties throu Prop Vijaya Vinayak Bhongale,411039,"('18.620441952900570','73.862195020849980')",New Project,12/31/2024,,,Residential,3901.51,0.0,776.3,01/20/2024,,,6.0,0.0,0.0,6.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0
Pune,P52100051896,VRINDAVAN PARK,ECORB INFRA SERVICES,412101,"('18.655948020151566','73.752631163476550')",New Project,06/30/2025,,,Others,1665.51,0.0,1791.02,06/19/2023,,,24.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100052580,Chandreshi Complex,Rathod & Sons,411061,,New Project,03/31/2026,,,Others,1548.6,0.0,2647.79,08/31/2023,,,35.0,0.0,1.0,1.0,0.0,4.0,1.0,307.0,64.0,0.0,0.0,0.0
Pune,P52100051661,Nivaan Legacy,Vishal Ashok Chugera,412207,,New Project,05/30/2027,,,Plots,9000.0,691.65,0.01,06/12/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,618.31,0.0
Pune,P52100052698,AKSHAY,UNIKO ENTERPRISES LLP,411004,"('18.505784011522080','73.825551155511490')",New Project,03/31/2026,,,Residential,539.0,0.0,947.83,02/26/2024,,,10.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0
Pune,P52100052307,Akshardham Phase 2,Shreyan Ventures,411048,,New Project,12/30/2026,,,Residential,683.17,0.0,9004.21,03/22/2024,,,100.0,0.0,0.0,2.0,2.0,25.0,2.0,0.0,314.0,0.0,0.0,0.0
Pune,P52100051619,GOKHALE BUSINESS HUB,Gokhale Heights LLP,411038,,New Project,06/30/2024,,,Others,674.48,0.0,1553.87,03/04/2024,,,21.0,0.0,0.0,1.0,0.0,6.0,1.0,45.0,18.0,0.0,0.0,0.0
Pune,P52100052739,MARIGOLD VILLAS,SHRI NARAYANI DEVELOPERS,410403,,New Project,03/31/2028,,,Residential,13900.0,0.0,5136.4,02/21/2024,,,35.0,0.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0
Pune,P52100052506,NOBLE ICON,KGN DEVELOPERS,411002,,New Project,12/31/2027,,,Residential,233.28,0.0,1086.08,11/29/2023,,,40.0,2.0,1.0,0.0,0.0,7.0,0.0,21.0,52.0,0.0,0.0,0.0
Pune,P52100051997,DWARKAMAI,Rajlaxmi Associates,410504,"('19.111250000000000','73.966432900000000')",New Project,07/01/2024,,,Residential,1400.0,0.0,1178.45,07/05/2023,,,10.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0
Pune,P52100053357,SILVENIA,Associated Recons LLP,411038,"('18.507351400000000','73.807654300000000')",New Project,06/30/2026,,,Residential,1034.68,0.0,1796.05,01/30/2024,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0
Pune,P52100051819,VTP DOLCE VITA Phase 1,Ashdan Developers Private Limited,412307,,New Project,12/31/2028,,,Residential,2854.82,0.0,70859.78,03/22/2024,2.0,,736.0,1.0,1.0,4.0,8.0,128.0,4.0,64.0,640.0,0.0,0.0,0.0
Pune,P52100051975,BOULEVARD TOWER A2,Bramhacorp Limited,411001,"('18.526744558083642','73.876282251568950')",New Project,12/31/2026,,,Commercial,1543.27,1407.68,10906.97,03/18/2024,,,237.0,12.0,3.0,1.0,1.0,18.0,0.0,0.0,237.0,0.0,0.0,0.0
Pune,P52100052111,Riverland Ph 1,Urbanbrick Realtors LLP,410506,,New Project,12/31/2028,,,Plots,7800.0,780.0,7800.0,02/26/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1179.26,0.0
Pune,P52100054257,SWAPNASHILP,CHORDIYA DEVELOPERS,411033,,New Project,12/31/2025,,,Residential,766.5,0.0,1684.95,02/29/2024,,,18.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0
Pune,P52100051585,SRIDHAM,R P PROPERTIES,412105,,New Project,12/30/2026,,,Residential,2324.0,0.0,15914.88,02/17/2024,,,273.0,0.0,3.0,1.0,0.0,23.0,1.0,0.0,137.0,0.0,0.0,0.0
Pune,P52100051876,Life Republic Sector R31/31st Avenue/24K-Espada,KOLTE-PATIL INTEGRATED TOWNSHIPS LIMITED,411057,,New Project,12/31/2026,,,Residential,22880.51,3050.51,16407.0,01/20/2024,,,95.0,0.0,0.0,1.0,0.0,2.0,0.0,126.0,0.0,0.0,0.0,0.0
Pune,P52100052084,Laxmi Heights,Samruddhi Gharkul Developers,411041,,New Project,09/30/2025,,,Residential,1550.0,0.0,1429.65,07/11/2023,,,18.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
Pune,P52100053611,PRATHAMESH RESIDENCY,GKV BUILDERS AND DEVELOPERS,410506,,New Project,09/30/2024,,,Residential,312.26,0.0,312.26,11/08/2023,,,9.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100055209,Kaustubh Realty Plot C,Santosh Bhagwandas Zanwar,412101,,New Project,06/30/2025,,,Plots,1210.01,0.0,0.01,03/05/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.41,0.0
Pune,P52100052151,24K Manor - Tower A,KOLTE-PATIL DEVELOPERS LIMITED,411027,,New Project,06/30/2028,,,Residential,1085.0,2868.73,22905.52,01/29/2024,2.0,,113.0,0.0,2.0,1.0,2.0,30.0,0.0,0.0,113.0,0.0,0.0,0.0
Pune,P52100052123,SHRIRAM SKYPARK,SHRIRAM SAMRUDDHI DEVELOPERS,412105,"('18.520430300000000','73.856743700000000')",New Project,12/22/2025,,,Others,5785.0,0.0,6578.02,07/20/2023,,,88.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100053792,Homedale Imperia,M/s. Om Shiv Sai Promoters & Developers,411041,"('18.440889246192480','73.778623021336710')",New Project,12/31/2028,,,Commercial,1724.9,0.0,2187.11,01/16/2024,,,32.0,0.0,0.0,1.0,0.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0
Pune,P52100052741,AKSHAY VISTA,AKSHAY SKYSCRAPERS LLP,411061,,New Project,04/30/2026,,,Residential,2477.0,247.11,3481.89,01/17/2024,,,34.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0
Pune,P52100051666,NIRMAN HILLSIDE,MR GURURAJ NARSINHA JOSHI,411043,,New Project,01/01/2026,,,Residential,835.23,0.0,2302.0,11/02/2023,,,21.0,0.0,0.0,1.0,0.0,6.0,0.0,56.0,19.0,0.0,0.0,0.0
Pune,P52100054849,JUNNAR TRADE CENTER,VASTU REALTY,410502,"('19.203184200000000','73.874250000000000')",New Project,12/31/2027,,,Commercial,6558.0,0.0,2343.36,02/13/2024,,,62.0,0.0,0.0,3.0,0.0,5.0,1.0,41.0,1.0,0.0,0.0,0.0
Pune,P52100054155,AURA,RANJEKAR & RE-MAP REALTY,411009,,New Project,10/31/2026,,,Residential,856.19,0.0,407.11,12/26/2023,,,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0
Pune,P52100053747,Meghalaya Apartment Condominium,Revive Homes LLP,411038,,New Project,05/31/2025,,,Residential,619.0,0.0,1337.52,02/02/2024,,,17.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,P52100051765,Life Republic Sector R22/22nd Avenue - Atmos/Phase - I,KOLTE-PATIL INTEGRATED TOWNSHIPS LIMITED,411057,,New Project,10/31/2027,,,Residential,16361.78,3952.6,54437.46,03/22/2024,,,620.0,434.0,0.0,4.0,11.0,81.0,4.0,67.0,1173.0,0.0,0.0,0.0
Pune,P52100051817,KRUPA,PAM REALTY PVT LTD,411046,"('18.244377000000000','73.481669000000000')",New Project,12/31/2025,,,Residential,10243.99,989.26,7256.6,02/19/2024,,,104.0,19.0,0.0,1.0,0.0,13.0,0.0,125.0,0.0,0.0,0.0,0.0
Pune,P52100052253,"Plumeria, Viva, Pirangut",PACT REAL ESTATE PRIVATE LIMITED,412115,,New Project,12/31/2026,,,Residential,3871.75,0.0,1600.32,01/19/2024,5.0,,8.0,0.0,0.0,8.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0
Pune,P52100052655,"Frangipani, Viva, Pirangut",PACT REAL ESTATE PRIVATE LIMITED,412115,,New Project,11/30/2026,,,Residential,1811.14,0.0,1074.44,01/19/2024,5.0,,4.0,0.0,0.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
Pune,P52100051970,"Palash, Viva, Pirangut",PACT REAL ESTATE PRIVATE LIMITED,412115,,New Project,01/31/2027,,,Residential,2649.0,0.0,1551.38,01/19/2024,5.0,,6.0,0.0,0.0,6.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0
Pune,P52100052108,"Wisteria, Viva, Pirangut",PACT REAL ESTATE PRIVATE LIMITED,412115,,New Project,02/28/2027,,,Residential,7275.73,0.0,5583.9,01/19/2024,5.0,,26.0,0.0,0.0,26.0,0.0,52.0,0.0,26.0,0.0,0.0,0.0,0.0
Pune,P52100052529,Nexus Gulmohar H,Diamond Nexus Associates,412105,,New Project,04/30/2026,,,Residential,3458.34,273.23,13492.42,07/31/2023,,,178.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,106.0,0.0,0.0,0.0
Pune,P52100052028,Varad Heights,SACHIN VIJAY GADHAVE,413102,,New Project,12/31/2027,,,Residential,1950.0,0.0,4065.0,08/29/2023,,,56.0,0.0,0.0,2.0,0.0,10.0,0.0,106.0,0.0,0.0,0.0,0.0
Pune,P52100053002,Gathagram Sector 2,HARIT LANDMARKS LLP,412109,"('18.520430300000000','73.856743700000000')",New Project,11/30/2026,,,Others,13900.0,1390.0,33140.18,03/18/2024,2.0,,366.0,0.0,5.0,7.0,5.0,67.0,0.0,102.0,1032.0,0.0,0.0,0.0
Pune,P52100051858,QUE 914 PHASE II,Unique Choice Associates LLP,411036,,New Project,06/30/2027,,,Residential,4207.94,1387.08,23073.32,01/19/2024,2.0,,217.0,41.0,1.0,1.0,0.0,22.0,0.0,0.0,217.0,0.0,0.0,0.0
Pune,P52100053214,SWAMI SHANKAR,YASHRAJ PROMOTERS AND BUILDERS,411011,,New Project,12/31/2025,,,Others,658.43,0.0,2123.6,03/15/2024,,,39.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0
Pune,P52100052104,RAMCHANDRA RESIDENCY,VASANT PRABHAKAR BORATE,412105,,New Project,09/30/2025,,,Others,399.71,0.0,1252.98,12/23/2023,,,36.0,0.0,1.0,5.0,0.0,4.0,0.0,42.0,6.0,0.0,0.0,0.0
Pune,P52100051604,KRUSHNA RESIDENCY,KOKARE AND ASSOCIATES,412210,,New Project,12/31/2024,,,Others,1243.15,0.0,1175.73,01/25/2024,,,18.0,8.0,0.0,1.0,0.0,4.0,1.0,15.0,52.0,0.0,0.0,0.0
Pune,P52100051928,ARYAN BRENTWOOD,PRAHLAD HARISHCHANDRA KHANDELWAL,412108,"('18.531583000000000','73.586385000000000')",New Project,06/07/2026,,,Plots,4090.0,409.74,0.0,07/09/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,292.23,0.0
Pune,P52100053669,DHANAM PROPERTIES,DHANAM PROPERTIES,411032,,New Project,06/30/2027,,,Residential,750.0,0.0,1435.24,11/10/2023,,,25.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0,108.0,0.0,0.0,0.0
Pune,P52100052254,Laxmi Bliss,SHREE MAHALAXMI ASSOCIATES,411057,,New Project,12/31/2025,,,Residential,593.25,0.0,519.62,01/24/2024,,,8.0,0.0,0.0,2.0,0.0,4.0,0.0,42.0,4.0,0.0,0.0,0.0
Pune,P52100052230,Namrata Breezio,NAMRATA DEVELOPERS,412106,,New Project,06/30/2025,,,Plots,15850.0,0.0,15850.0,02/28/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1495.05,0.0
Pune,P52100051998,GANGA LAHARI CO-OPERATIVE HOUSING SOCIETY LTD,M/S GOKHALE CONSTRUCTIONS,411052,,New Project,10/31/2026,,,Others,1824.42,0.0,678.95,02/14/2024,,,10.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0
Pune,P52100051877,CAPELLA,D K REALTIES,411046,"('18.453998000000000','73.839976000000000')",New Project,08/30/2026,,,Commercial,1200.0,0.0,860.84,06/27/2023,,,12.0,0.0,1.0,1.0,0.0,2.0,0.0,8.0,15.0,0.0,0.0,0.0
Pune,P52100054182,RUKHMINI RESIDENCY,HARIBHAU KONDAJI SANDBHOR,410505,"('18.851472000000000','73.890248000000000')",New Project,12/31/2026,,,Residential,2750.0,0.0,4473.33,12/27/2023,,,80.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0
Pune,P52100052582,TREASURE TROVES,REALCON HOMES LLP,411057,"('18.520430300000000','73.856743700000000')",New Project,12/31/2030,,,Others,13647.0,1228.23,26359.5,01/18/2024,5.0,,258.0,55.0,15.0,5.0,5.0,56.0,5.0,0.0,25.0,0.0,0.0,0.0
Pune,P52100052465,INFINIA,Sai Krishna Properties,411057,,New Project,12/31/2026,,,Others,1988.61,0.0,4813.07,09/01/2023,,,58.0,0.0,4.0,3.0,2.0,14.0,3.0,0.0,130.0,0.0,0.0,0.0
Pune,P52100052064,JAY GURUDEV RESIDENCY WING B,JAY GURUDEV DEVELOPERS,411062,"('18.520430300000000','73.856743700000000')",New Project,04/01/2025,,,Residential,185.54,0.0,439.12,02/28/2024,,,10.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Pune,P52100054453,Janmangal Developers and Builders,BALU LAKSHMAN CHIKHALAKAR,413102,"('18.182571400000000','74.615833900000000')",New Project,12/31/2027,,,Others,1187.08,200.0,2367.0,12/25/2023,,,47.0,0.0,1.0,1.0,0.0,7.0,0.0,96.0,0.0,0.0,0.0,0.0
Pune,P52100052213,Vanity View,RB Developers,411047,,New Project,12/31/2026,,,Others,819.66,0.0,1464.81,02/02/2024,,,25.0,0.0,0.0,1.0,0.0,3.0,0.0,78.0,14.0,0.0,0.0,0.0
Pune,P52100052758,DHANASAMPADA,Ranjekar Realty LLP,411004,,New Project,03/31/2026,,,Residential,1269.5,0.0,5811.97,03/13/2024,,,46.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,76.0,0.0,0.0,0.0
Pune,P52100052847,AISHWARYAM HAMARA ABHIMAAN,SAI ESSEN DEVELOPERS,412114,"('18.686903000000000','73.833996000000000')",New Project,12/29/2025,,,Residential,7847.6,790.63,36351.61,03/17/2024,1.0,,578.0,0.0,8.0,2.0,4.0,60.0,4.0,63.0,506.0,0.0,0.0,0.0
Pune,P52100051930,Sai Aura,WJV LANDMARKS LLP,411027,,New Project,03/31/2026,,,Others,7200.0,676.98,10506.14,02/26/2024,,,106.0,7.0,4.0,4.0,0.0,28.0,0.0,0.0,104.0,0.0,0.0,0.0
Pune,P52100052208,SENTOSA ELITE,SHANTI CONSTRUCTIONS,411057,,New Project,06/30/2026,,,Others,3950.0,349.87,4894.54,03/20/2024,,,65.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
