district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Palghar,P99000045239,SHIVSHAKTI APARTMENT 2,SANJAY  PATIL,401305,,New Project,09/12/2023,,,Residential,400.0,0.0,2928.75,04/30/2022,,,87.0,0.0,0.0,3.0,0.0,7.0,6.0,14.0,6.0,0.0,0.0,0.0
Palghar,P99000035147,SOLITAIRE BUSINESS PARK,PARK SOLITAIRE LIFESPACES LLP,401404,,New Project,12/31/2023,,06/30/2024,Residential,5317.0,0.0,5317.0,01/13/2024,,,112.0,0.0,1.0,1.0,0.0,8.0,1.0,90.0,0.0,0.0,0.0,0.0
Palghar,P99000045517,MARUDHAR HEIGHTS,MARUDHAR BUILDERS,401404,,New Project,05/31/2025,,,Residential,446.0,0.0,446.0,05/19/2022,,,159.0,0.0,1.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000045469,Ambrosia 14,Pawan Abhimanyu Singh,401404,,New Project,03/31/2026,,,Residential,1517.0,0.0,3057.25,10/17/2022,,,87.0,19.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
Palghar,P99000045560,Ambrosia 15,Pawan Abhimanyu Singh,401404,,New Project,03/31/2026,,,Residential,1115.0,0.0,2247.58,10/17/2022,,,90.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000045457,MAULI HEIGHTS,MANOJ  SONAR,401208,"('19.377136502869845','72.858022388229360')",New Project,12/31/2024,,,Residential,4970.0,497.0,2107.78,01/12/2024,,,71.0,6.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000045918,Empire Estate 2,Javid Yasin Kojar,401208,"('19.696713600000000','72.769885000000000')",New Project,12/31/2025,,,Industrial,34318.72,3096.26,18739.7,01/31/2024,,,1338.0,0.0,0.0,4.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
Palghar,P99000046860,Amin Heritage,Crystal Realtors,401203,,New Project,12/31/2027,,,Others,3030.0,0.0,6624.0,09/01/2022,,,80.0,0.0,0.0,2.0,0.0,34.0,0.0,182.0,0.0,0.0,0.0,0.0
Palghar,P99000045427,SR KUNJ,SR BUILDER,401201,"('19.338451589776604','72.806344267139420')",New Project,12/31/2026,,,Residential,577.7,0.0,2303.79,03/14/2024,,,53.0,40.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000045376,AMBROSIA 13,THDC NAGRI LLP,401402,"('19.675116011807592','72.754000958213800')",New Project,03/31/2026,,,Residential,2843.04,284.3,3127.35,10/19/2023,,,89.0,57.0,0.0,1.0,0.0,8.0,1.0,28.0,1.0,0.0,0.0,0.0
Palghar,P99000046024,RATNA PRIYA,SHIV SAI DEVELOPERS,401208,,New Project,12/31/2026,,,Residential,1870.0,0.0,4265.95,03/07/2024,,,76.0,14.0,0.0,1.0,0.0,11.0,0.0,50.0,0.0,0.0,0.0,0.0
Palghar,P99000045490,Sunteck Beach Residences 1,SUNTECK REAL ESTATES PRIVATE LIMITED,401201,,New Project,12/31/2027,,,Residential,2580.0,0.0,19338.08,01/24/2024,2.0,1.0,228.0,83.0,2.0,2.0,5.0,44.0,2.0,0.0,176.0,0.0,0.0,0.0
Palghar,P99000045765,Shree Maruti Co-op. Housing Society Ltd.,RAMESHWARAM ENTERPRISES,401209,"('19.696713600000000','72.769885000000000')",New Project,03/30/2025,,,Residential,596.14,0.0,2157.63,02/22/2023,,,49.0,0.0,0.0,1.0,0.0,8.0,1.0,60.0,1.0,0.0,0.0,0.0
Palghar,P99000045531,PARAMOUNT ENCLAVE BUILDING NO 6,KAVITA REALTY,401404,"('19.696713600000000','72.769885000000000')",New Project,12/18/2025,,,Residential,1567.66,142.1,1567.66,05/12/2023,,,33.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000045499,Sunteck Beach Residences 2,SUNTECK REAL ESTATES PRIVATE LIMITED,401201,,New Project,12/31/2027,,,Residential,3785.0,0.0,26704.72,01/25/2024,2.0,,242.0,97.0,2.0,2.0,4.0,44.0,2.0,0.0,186.0,0.0,0.0,0.0
Palghar,P99000045519,AADARSH SAROVAR WING-A,NICE REALTY,401404,"('19.697544412542207','72.730722066173540')",New Project,12/31/2024,,,Others,768.61,77.27,1710.04,05/19/2022,,,45.0,0.0,0.0,1.0,0.0,7.0,0.0,80.0,0.0,0.0,0.0,0.0
Palghar,P99000045481,Dwarkadhish Nagar,SHREE GEETANJALI BUILDERS,401501,,New Project,03/31/2028,,,Others,16100.0,1376.25,14861.71,03/09/2024,,,256.0,38.0,0.0,6.0,0.0,36.0,5.0,0.0,5.0,0.0,0.0,0.0
Palghar,P99000047586,DEEP SKY D-WING,DEEP SHELTER,401208,,New Project,06/30/2027,,,Others,430.43,484.98,7759.69,03/16/2023,,,145.0,21.0,0.0,1.0,1.0,23.0,1.0,209.0,48.0,0.0,0.0,0.0
Palghar,P99000047997,ASHTAVINAYAK BUILDERS AND DEVELOPERS,ASHTAVINAYAK BUILDERS AND DEVELOPERS,401102,"('19.696713600000000','72.769885000000000')",New Project,12/31/2025,,,Residential,1055.32,0.0,1055.32,11/30/2023,,,23.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046457,DHARTI-4,DHARTIDHAN DEVELOPERS,401303,"('19.696713600000000','72.769885000000000')",New Project,12/31/2026,,,Residential,1030.0,0.0,8415.31,03/05/2024,,,88.0,2.0,0.0,0.0,0.0,22.0,1.0,69.0,63.0,0.0,0.0,0.0
Palghar,P99000047167,PEARL GARDENS,Mansarovar Lifespaces LLP,401202,,New Project,05/01/2029,,,Others,12590.0,1160.74,30510.45,03/05/2024,1.0,,699.0,97.0,0.0,5.0,0.0,64.0,4.0,679.0,88.0,0.0,0.0,0.0
Palghar,P99000047059,Construction of Bldg No.18 at S No 392 and 376 virar bolinj,KONKAN HOUSING AND AREA DEVELOPEMENT BOARD,401303,"('19.450000000000000','72.790000000000000')",New Project,05/30/2023,,,Residential,1627.55,1627.55,0.0,09/22/2022,,,59.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000047139,SHREE KRUPA APARTMENT,Pankaj Ayodhya Prasad Sharma,401305,"('19.465682000000000','72.816832000000000')",New Project,12/31/2024,,,Residential,510.0,0.0,510.0,09/29/2022,,,33.0,0.0,0.0,5.0,0.0,4.0,8.0,15.0,8.0,0.0,0.0,0.0
Palghar,P99000046650,Status Pride - Phase 1,Milan Madhukar Patkar,421303,,New Project,07/01/2025,,,Residential,2000.0,415.84,8786.72,01/31/2024,,,46.0,4.0,0.0,1.0,0.0,7.0,1.0,50.0,11.0,0.0,0.0,0.0
Palghar,P99000047355,Sukh Shanti Apartment,SaiMirra Realty,401404,"('19.696713600000000','72.769885000000000')",New Project,12/31/2024,,,Residential,1460.5,0.0,3271.52,12/28/2023,,,59.0,6.0,0.0,1.0,0.0,7.0,1.0,74.0,1.0,0.0,0.0,0.0
Palghar,P99000047280,Ideal Park building no 2,Saarnath Builders and Developers,401404,,New Project,03/31/2025,,,Residential,1543.21,0.0,1543.22,09/24/2022,,,37.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000046574,IMPERIALPARAMOUNT,Shivganga Construction & Redevelopers,401209,,New Project,11/30/2025,,,Residential,2730.0,0.0,14148.22,02/16/2024,,,259.0,148.0,0.0,1.0,0.0,17.0,0.0,342.0,0.0,0.0,0.0,0.0
Palghar,P99000046727,VITTHAL HAVEN,SUSHILA BUILDERS & DEVELOPERS,401303,,New Project,12/31/2024,,12/30/2025,Residential,3930.0,329.73,2739.67,01/31/2024,,,59.0,25.0,0.0,2.0,0.0,14.0,0.0,331.0,3.0,0.0,0.0,0.0
Palghar,P99000046728,Shree Sai Residential Park,Laxmi Associates,401303,"('19.459480000000000','72.813390000000000')",New Project,12/31/2026,,,Residential,10601.73,1064.08,19099.04,09/30/2023,,,430.0,0.0,0.0,2.0,0.0,14.0,2.0,91.0,0.0,0.0,0.0,0.0
Palghar,P99000047406,NAVYA DARSHAN,DARSHAN BUILDERS AND DEVELOPERS,401404,,New Project,03/31/2025,,,Others,464.64,0.0,1128.88,03/04/2024,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,21.0,1.0,0.0,0.0,0.0
Palghar,P99000047186,OSWAL DARSHAN,JAYKUMAR BHAGWANJI GALA,401404,,New Project,03/31/2024,,,Others,309.75,0.0,712.87,01/10/2024,,,22.0,19.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
Palghar,P99000047313,Mauli Apartment,Pandurang Developers,401501,"('19.779579135789920','72.754317458877550')",New Project,12/31/2027,,,Residential,2980.0,0.0,1209.7,10/11/2022,,,24.0,0.0,0.0,2.0,0.0,8.0,1.0,49.0,2.0,0.0,0.0,0.0
Palghar,P99000046776,Matru Darshan,VIKRAM PALABHAI CHHUCHHAR,401402,,New Project,12/31/2024,,,Residential,420.0,0.0,504.0,08/22/2022,,,19.0,0.0,0.0,1.0,0.0,4.0,1.0,20.0,1.0,0.0,0.0,0.0
Palghar,P99000047037,NIRMAL SANKUL,NIRMAL DEVELOPERS,401404,,New Project,06/30/2026,,,Residential,2520.0,250.0,4036.34,02/06/2024,,,69.0,2.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000047101,NAVKAR HEIGHTS,NAVKAR HEIGHTS,401404,"('19.696713600000000','72.769885000000000')",New Project,12/31/2024,,,Residential,2962.0,0.0,5987.42,12/27/2023,,,19.0,4.0,0.0,2.0,0.0,14.0,2.0,28.0,2.0,0.0,0.0,0.0
Palghar,P99000049341,REGAL PRIDE,SUVIDHA ENTERPRISES,401202,"('19.377558200000000','72.817945200000000')",New Project,07/31/2026,,,Residential,3727.4,0.0,3727.4,02/05/2024,,,55.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000046825,KUSUM EKDANT,JOLLITY EKDANT DEVELOPERS,401404,,New Project,06/30/2024,,,Residential,1000.0,0.0,2314.94,11/10/2023,,,39.0,0.0,0.0,1.0,0.0,7.0,1.0,48.0,1.0,0.0,0.0,0.0
Palghar,P99000048704,AVIGHNA,DHAVAL JAYESH AJMERA,401202,"('19.215700000000000','72.490800000000000')",New Project,03/31/2025,,,Residential,466.28,0.0,2382.52,03/19/2024,,,24.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,38.0,0.0,0.0,0.0
Palghar,P99000046746,KINJAL COMPLEX II,KINJAL ENTERPRISES,401501,"('19.696713600000000','72.769885000000000')",New Project,12/31/2025,,,Residential,6270.67,0.0,12290.3,03/21/2024,,,142.0,96.0,0.0,1.0,0.0,4.0,37.0,60.0,37.0,0.0,0.0,0.0
Palghar,P99000047334,TRINITY VILLA,TRINITY DREAM HOMES LLP,401102,,New Project,12/31/2025,,,Residential,1881.25,0.0,3762.49,03/17/2024,,,39.0,23.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046965,"TANISHQ TYPE G-3,E-3,F-3 WING J,K,L",RAJVAN LIFESPACES LLP,401103,,New Project,12/31/2026,,,Residential,2568.79,0.0,1924.0,09/26/2023,,,36.0,6.0,0.0,3.0,0.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0
Palghar,P99000046813,IVORY HOMES,YASHRON DEVELOPERS LLP,401103,,New Project,07/31/2027,,,Residential,878.42,0.0,1404.0,03/13/2024,,,24.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,0.0
Palghar,P99000048005,Kashidham NX,SHAH AND DASWANI,401303,"('19.440560000000000','72.794280000000000')",New Project,12/31/2025,,,Residential,912.42,306.13,912.42,03/14/2023,,,23.0,0.0,0.0,2.0,0.0,11.0,0.0,42.0,0.0,0.0,0.0,0.0
Palghar,P99000046656,MYZO SUITES BUILDING NO 3 - A WING,AYUSH REALITY,401403,,New Project,12/31/2027,,,Residential,7134.02,0.0,792.52,11/04/2022,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
Palghar,P99000046832,MYZO SUITES BUILDING NO 3 - B WING,SHREE SADGURU DEVELOPERS,401403,,New Project,12/31/2027,,,Residential,7134.02,682.02,776.59,08/25/2022,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
Palghar,P99000047018,YASHWANT COUNTY,SPACE HOMES (A.G.),401201,,New Project,06/30/2026,,,Residential,749.68,0.0,14852.8,02/24/2024,,,195.0,19.0,0.0,1.0,1.0,21.0,0.0,22.0,44.0,0.0,0.0,0.0
Palghar,P99000047067,Crystal Residency,Sai Crystal Homes,401209,,New Project,12/31/2023,,12/30/2024,Residential,3769.15,0.0,1235.36,02/26/2024,,,31.0,28.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000047358,TRIPURA RESIDENCY,AMRITA SANDIP BARMERA,401208,,New Project,12/31/2024,,,Residential,560.0,0.0,583.0,09/22/2023,,,26.0,3.0,0.0,2.0,0.0,3.0,2.0,13.0,2.0,0.0,0.0,0.0
Palghar,P99000047030,SHREE HARKRISHAN APARTMENT,GURSHARAN SINGH SURI,401404,,New Project,12/31/2024,,,Residential,480.5,0.0,844.28,01/30/2024,,,10.0,1.0,0.0,1.0,0.0,6.0,1.0,31.0,0.0,0.0,0.0,0.0
Palghar,P99000047035,ROYAL RESIDENCY,SKYLINE SHELTERS,401201,,New Project,08/31/2024,,,Residential,193.02,0.0,768.38,02/24/2024,,,20.0,0.0,0.0,1.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0
Palghar,P99000050515,SHREE VAKRATUNDA HEIGHTS C WING,SHREE SADGURU REALTOR,401209,,New Project,04/01/2026,,,Residential,1231.03,0.0,3759.83,03/19/2024,,,71.0,0.0,0.0,1.0,0.0,12.0,1.0,14.0,1.0,0.0,0.0,0.0
Palghar,P99000047099,SHREE BALAJI HEAVEN,SHREE BALAJI HOMES,401501,"('19.696713600000000','72.769885000000000')",New Project,03/31/2026,,,Residential,1478.96,0.0,1478.96,09/26/2022,,,28.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000047519,PALACIA,M/s. Sagar Developers,401207,,New Project,08/31/2027,,,Residential,3723.47,0.0,5909.32,01/03/2023,,,124.0,0.0,0.0,1.0,0.0,14.0,7.0,20.0,0.0,0.0,0.0,0.0
Palghar,P99000047114,TANISHQ H AND I WING,PUNEET DEVELOPERS,401103,,New Project,12/31/2026,,,Residential,1027.3,0.0,1308.08,02/17/2024,,,24.0,9.0,0.0,2.0,0.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0
Palghar,P99000046984,ROOP RAJAT BUILDING N0 5A AND 5B,AJASRA GROUP,401501,,New Project,12/31/2025,,,Residential,2911.0,0.0,3283.13,01/01/2024,,,56.0,21.0,0.0,1.0,0.0,7.0,1.0,0.0,16.0,0.0,0.0,0.0
Palghar,P99000048189,MAHAVIR NEYTRA,RAJESH CONSTRUCTION,401504,"('19.811685750109685','72.736153539428700')",New Project,12/31/2027,,,Residential,814.01,81.4,1139.62,01/20/2024,,,29.0,0.0,0.0,1.0,0.0,5.0,1.0,15.0,1.0,0.0,0.0,0.0
Palghar,P99000047763,HAYAAT RELIABLE,M M LIFESTYLE,401208,"('19.696713600000000','72.769885000000000')",New Project,12/31/2028,,,Residential,4364.54,0.0,12011.15,12/23/2023,,,197.0,0.0,1.0,1.0,0.0,22.0,0.0,242.0,0.0,0.0,0.0,0.0
Palghar,P99000046949,SHIV APARTMENT,RAMJEET BECHURAM KEWAT,401305,,New Project,12/22/2023,,,Residential,980.0,0.0,1860.68,09/14/2022,,,54.0,0.0,0.0,2.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0
Palghar,P99000048123,NEW MUKTI CO-OPERATIVE HOUSING SOCIETY LIMITED,SAI SIDDHI BUILDERS AND DEVELOPERS,401203,"('19.696713600000000','72.769885000000000')",New Project,12/31/2025,,,Others,480.0,0.0,1649.57,01/29/2024,,,35.0,3.0,0.0,1.0,0.0,7.0,1.0,29.0,1.0,0.0,0.0,0.0
Palghar,P99000047115,MAYUR NAGAR,Sachin Vasant Raut,401305,,New Project,12/31/2028,,,Others,3040.82,0.0,7151.55,01/25/2024,,,130.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,82.0,0.0,0.0,0.0
Palghar,P99000047287,RAMESH HEIGHTS,S S ENTERPRISES,401301,,New Project,12/31/2026,,,Residential,8265.71,1178.09,1906.68,01/08/2024,,,32.0,12.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000047767,"BUILDING NO 6A, ROOP RAJAT PARK",AMITY BUILDERS & DEVELOPERS,401501,"('19.780540762616750','72.780957158813460')",New Project,12/31/2027,,,Residential,1806.91,0.0,0.0,03/11/2024,,,28.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000047407,VINOD PARK,H V PAJWANI HUF,401602,"('19.988608607768690','72.752296288701530')",New Project,03/31/2025,,,Residential,1116.0,0.0,1116.0,03/08/2024,,,15.0,11.0,0.0,1.0,0.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0
Palghar,P99000047075,SHREE GAJANAND APARTMENT BUILDING NO 5 TYPE B1,SHREE GAJANAND REALTY,401404,"('19.696713600000000','72.769885000000000')",New Project,02/28/2025,,,Residential,2434.28,0.0,2434.28,09/20/2022,,,55.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046948,SHEETAL MAYRA,DGS INFRA,401305,,New Project,12/31/2026,,,Others,14490.0,0.0,13360.0,03/13/2024,,,509.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,88.0,0.0,0.0,0.0
Palghar,P99000047508,Raj Residencies,Raj Realty & Infra LLP,401209,,New Project,12/31/2025,,,Residential,2515.62,0.0,2850.77,10/11/2022,,,82.0,0.0,0.0,1.0,0.0,14.0,0.0,75.0,0.0,0.0,0.0,0.0
Palghar,P99000047657,Rajsuraksha Complex,RAJSURAKSHA INFRA DEVELOPERS,401404,,New Project,09/30/2027,,,Residential,4259.58,0.0,4259.58,11/24/2023,,,106.0,9.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046848,JK HERITAGE,VAILANKANNI REALTORS,401208,"('19.696713600000000','72.769885000000000')",New Project,12/31/2027,,,Others,290.35,489.17,4891.66,01/12/2024,,,6.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000046752,AGNES PARADISE A,L M ENTERPRISES,401208,,New Project,03/31/2027,,,Residential,675.0,0.0,1470.0,03/07/2024,,,29.0,0.0,0.0,1.0,0.0,8.0,1.0,10.0,1.0,0.0,0.0,0.0
Palghar,P99000046995,SHREE ANANT TOWER BUILDING NO 1,SHANTINATH ENTERPRISES,401203,"('19.416676100000000','72.798370499999990')",New Project,12/31/2027,,,Residential,1486.0,0.0,6161.27,01/27/2024,,,108.0,50.0,0.0,1.0,0.0,15.0,1.0,0.0,26.0,0.0,0.0,0.0
Palghar,P99000045720,KARTIKEYA RESIDENCY,KWALITY BUILDERS & DEVELOPERS,401404,,New Project,03/31/2025,,,Residential,311.37,0.0,0.0,03/18/2024,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000046323,SHREE SHUBH LAXMI APARTMENT,HARESHWAR JAYRAM KINI,401305,,New Project,06/30/2024,,,Residential,1109.95,0.0,1109.95,06/16/2022,,,65.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046137,DHURI TOWER III,NEMINATH CONSTRUCTIONS,401202,,New Project,12/31/2030,,,Others,881.13,0.0,6160.85,03/02/2024,,,48.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046994,SAI ABHYUDAY COMPLEX WING E and F,ULHAS ANANDJI RAMBHIA,401203,"('19.428098453732545','72.812025138692480')",New Project,06/30/2027,,,Residential,1821.04,0.0,1821.04,03/02/2024,,,64.0,25.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000045962,CRYSTAL PARK WING C,SAI CRYSTAL BUILDRES AND DEVELOPERS,401401,"('19.696713600000000','72.769885000000000')",New Project,12/31/2024,,,Others,321.42,0.0,563.99,06/05/2022,,,14.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Palghar,P99000045683,MYZO SUITES,MYZO INFRA PRIVATE LIMITED,401403,"('19.696713600000000','72.769885000000000')",New Project,12/31/2027,,,Residential,7134.02,682.02,3678.53,02/01/2024,,,80.0,0.0,0.0,3.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0
Palghar,P99000045738,BLUE BELLS,KAPIL INFRA,401404,,New Project,03/31/2025,,,Others,708.7,0.0,708.7,05/25/2022,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000045674,NEMINATH HILONI HEIGHTS,NEMINATH INFRACON LLP,401208,,New Project,12/31/2026,,,Residential,7008.0,664.67,13702.52,10/18/2023,,,206.0,44.0,0.0,1.0,0.0,13.0,27.0,107.0,0.0,0.0,0.0,0.0
Palghar,P99000045599,Sunteck Beach Residences 4,SUNTECK REAL ESTATES PRIVATE LIMITED,401201,,New Project,07/31/2030,,,Residential,6205.0,0.0,44541.02,01/25/2024,2.0,,406.0,39.0,4.0,4.0,10.0,78.0,4.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000046050,GOKARNA RESIDENCY,HARSHAL ANIL ACHARYA,401202,,New Project,12/31/2026,,,Residential,249.28,0.0,890.34,10/27/2023,,,18.0,7.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000046419,MATRU DEEP,KUVER JAGMAL KHODBHAYA,401404,"('19.696713600000000','72.769885000000000')",New Project,03/06/2026,,,Residential,428.0,0.0,647.38,06/11/2022,,,27.0,0.0,0.0,1.0,0.0,6.0,1.0,21.0,1.0,0.0,0.0,0.0
Palghar,P99000046098,Trinity Height Wing C,Ruturaj Realtors,401203,"('19.427334000000000','72.812536000000000')",New Project,03/31/2025,,,Residential,3595.0,360.0,1872.0,03/11/2024,,,46.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000046939,AARUNYA,SWAGAT DEVELOPERS,401404,"('19.699693393974332','72.777765330085740')",New Project,03/31/2025,,,Residential,1210.0,0.0,2609.01,01/09/2024,,,37.0,4.0,0.0,1.0,0.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0
Palghar,P99000046065,GEMINI CO-OP HOUSING SOCIETY LTD PHASE 2,SHIVANI ENTERPRISES,401203,,New Project,05/31/2027,,,Residential,4672.0,0.0,4672.0,07/26/2022,,,95.0,0.0,1.0,1.0,1.0,8.0,1.0,20.0,20.0,0.0,0.0,0.0
Palghar,P99000045999,PRITHVI SAI RESIDENCY,PRITHVI SAI BUILDERS,401404,,New Project,12/31/2026,,,Residential,3170.0,317.0,6309.0,10/06/2022,,,144.0,0.0,0.0,2.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000046849,Shivom Apartment,Shreenath Construction,401501,,New Project,09/30/2024,,,Residential,332.1,90.0,1598.0,08/31/2022,,,3.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000045857,LAXMI TOWER,SHREE CONSTRUCTION,401305,,New Project,12/31/2030,,,Others,3990.0,0.0,15994.25,03/18/2024,,,259.0,4.0,0.0,1.0,1.0,15.0,1.0,64.0,1.0,0.0,0.0,0.0
Palghar,P99000046942,NEELYOG AAWAS,NEELYOG ENTERPRISE,401209,"('19.413759700000000','72.826854000000000')",New Project,10/31/2025,,,Residential,292.77,252.45,3359.95,11/10/2023,,,42.0,0.0,0.0,1.0,0.0,8.0,1.0,42.0,4.0,0.0,0.0,0.0
Palghar,P99000046168,ANANT SMRUTI BUILDING NO 02,G.P. DEVELOPERS,401305,"('19.457618000000000','72.814492000000000')",New Project,12/31/2025,,,Residential,2046.0,0.0,2046.0,06/07/2022,,,63.0,0.0,0.0,1.0,0.0,7.0,15.0,25.0,15.0,0.0,0.0,0.0
Palghar,P99000045942,BALAJI RESIDENCY,Balaji Enterprises,401404,,New Project,06/30/2025,,,Residential,490.0,0.0,862.0,08/04/2023,,,16.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000046271,INDRAPRASTH GOVIND,SAI INFRA,401404,,New Project,12/31/2028,,,Residential,4030.0,403.0,9087.0,08/07/2023,,,162.0,8.0,2.0,15.0,1.0,57.0,4.0,12.0,4.0,0.0,0.0,0.0
Palghar,P99000046274,DHARTI 3,DHARTIDHAN CONSTRUCTION,401301,,New Project,12/31/2026,,,Residential,1027.42,0.0,8379.77,01/24/2024,,,176.0,30.0,0.0,1.0,0.0,22.0,0.0,124.0,0.0,0.0,0.0,0.0
Palghar,P99000049935,REAL ORCHID,REAL HOMES,401404,,New Project,03/31/2024,,,Residential,457.35,548.24,548.24,11/10/2023,,,16.0,5.0,0.0,1.0,0.0,4.0,1.0,14.0,13.0,0.0,0.0,0.0
Palghar,P99000046287,SWASTIK GARDEN,DIKSHITA DINESH PATIL,421303,"('19.648436400000000','73.149559600000000')",New Project,12/31/2025,,,Others,1368.0,0.0,3078.12,12/05/2022,,,53.0,10.0,0.0,1.0,0.0,7.0,1.0,22.0,14.0,0.0,0.0,0.0
Palghar,P99000046640,Roop Rajat Park Phase 3,MAHAVIR ASSOCIATES,401501,"('19.779950000000000','72.781287000000000')",New Project,03/31/2027,,,Mixed (Plots & Buildings),34156.0,14746.0,163561.0,03/05/2024,,,421.0,215.0,0.0,38.0,3.0,170.0,143.0,35.0,0.0,0.0,0.0,0.0
Palghar,P99000046929,EARTH GALAXY,EARTH REALTY,401404,,New Project,12/31/2025,,,Residential,600.0,0.0,1617.51,10/07/2022,,,36.0,0.0,0.0,1.0,0.0,6.0,1.0,17.0,1.0,0.0,0.0,0.0
Palghar,P99000046231,Mayfair Virar Gardens Cluster-VI,MAYFAIR HOUSING,401303,"('19.440996991420960','72.799869807270800')",New Project,06/30/2028,,,Residential,9187.0,652.92,68954.0,02/10/2024,,,1513.0,672.0,0.0,9.0,0.0,198.0,9.0,0.0,78.0,0.0,0.0,0.0
Palghar,P99000046337,VIDYA AVENUE,SHREE SAMARTH REALTORS,401305,,New Project,12/31/2027,,,Residential,4090.0,40.9,5866.01,10/29/2023,,,110.0,18.0,0.0,1.0,0.0,14.0,1.0,14.0,51.0,0.0,0.0,0.0
