district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Nashik,P51600048629,Mona Avenue,Arunbhai Nanjibhai Mangroliya Prop Of Back Bone Developers,422003,,New Project,12/31/2026,,,Residential,429.4,0.0,1142.61,09/27/2023,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,45.0,0.0,0.0,0.0
Nashik,P51600048531,Qadri Plaza,Haidar Sadruddin Khot,422013,,New Project,12/31/2030,,,Others,2497.37,0.0,5722.66,09/09/2023,,,69.0,2.0,2.0,2.0,0.0,15.0,0.0,218.0,50.0,0.0,0.0,0.0
Nashik,P51600048887,SERENITY PARK,SAI CONSTRUCTION,422401,,New Project,11/25/2025,,,Residential,2500.0,0.0,2189.74,01/20/2024,,,28.0,11.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
Nashik,P51600049531,GANESH PROSPERA,PEBBLE INFRACON LLP,422003,,New Project,02/28/2027,,,Residential,2353.87,0.0,7079.62,11/03/2023,,,140.0,3.0,0.0,7.0,0.0,35.0,0.0,304.0,0.0,0.0,0.0,0.0
Nashik,P51600048713,Raghav height,Suman Debendranath Ghosh,422009,,New Project,11/24/2027,,,Residential,452.1,0.0,1441.64,01/19/2024,,,18.0,4.0,0.0,1.0,0.0,6.0,0.0,17.0,33.0,0.0,0.0,0.0
Nashik,P51600048758,Jiyaan Residency,Kantilal Ranchodbhai Vamja,422010,,New Project,12/31/2025,,,Others,581.0,0.0,1111.88,01/18/2024,,,24.0,3.0,0.0,1.0,0.0,6.0,1.0,24.0,6.0,0.0,0.0,0.0
Nashik,P51600048749,SAI DHAM,SHRAMSAFALYA CONSTRUCTION,422101,,New Project,12/21/2026,,,Residential,788.88,643.17,707.48,06/05/2023,,,39.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,19.0,0.0,0.0,0.0
Nashik,P51600048639,SHREEMALHAR APARTMENT,SHREESWAMI CONSTRUCTIONS,422013,"('20.016990600000000','73.749992200000000')",New Project,12/31/2024,,,Residential,520.62,0.0,1537.62,01/23/2024,,,12.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,36.0,0.0,0.0,0.0
Nashik,P51600048786,Vivaan by Madhu Vitthal,Dhanait Ahire Associates,422004,,New Project,12/31/2026,,,Others,996.5,0.0,2472.23,03/08/2024,,,30.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0
Nashik,P51600048574,ATREYA HEIGHTS,ATS BUILDCON,422403,"('19.695682000000000','73.583599000000000')",New Project,05/09/2024,,,Residential,455.0,0.0,1319.77,12/27/2023,,,15.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600048550,Gajanan Row Bunglows,Gajanan Developers,422003,,New Project,12/31/2025,,,Residential,1144.31,0.0,1531.11,09/01/2023,,,16.0,4.0,0.0,2.0,0.0,5.0,1.0,33.0,13.0,0.0,0.0,0.0
Nashik,P51600048549,Chaitra Aasha,Chaitra Builders Proprietor Chaitra Santosh Hudlikar,422009,,New Project,12/31/2024,,,Residential,465.0,0.0,1190.48,02/17/2024,,,15.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,33.0,0.0,0.0,0.0
Nashik,P51600049013,PAWAR COMPLEX,PANKAJ MANOHAR DHOKANE,422002,,New Project,04/20/2024,,,Commercial,1000.0,0.0,2580.12,03/20/2024,,,25.0,4.0,0.0,1.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0
Nashik,P51600048941,LAXMI RESIDENCY,SAMARTH BUILDERS AND DEVELOPERS,422010,,New Project,12/31/2024,,,Residential,374.08,0.0,855.02,03/21/2024,,,16.0,9.0,0.0,1.0,0.0,4.0,1.0,17.0,1.0,0.0,0.0,0.0
Nashik,P51600048592,Joshi Baug Co-op Housing Society,Shubharambh Buildcon,422005,,New Project,12/31/2025,,,Residential,668.49,0.0,2056.64,03/16/2024,,,20.0,9.0,1.0,1.0,0.0,6.0,0.0,8.0,25.0,0.0,0.0,0.0
Nashik,P51600049152,Yashoda Miracle,Pawar Properties,422013,,New Project,03/31/2026,,,Residential,789.07,0.0,3205.28,02/24/2024,,,13.0,0.0,0.0,1.0,0.0,14.0,0.0,34.0,0.0,0.0,0.0,0.0
Nashik,P51600048539,TEMPLE VIEW APARTMENT,FATTECHAND GHEVARCHAND BAGMAR,422004,"('20.043297257536190','73.804922203813160')",New Project,09/30/2025,,,Residential,476.59,0.0,1303.77,02/19/2024,,,20.0,4.0,0.0,1.0,0.0,5.0,1.0,60.0,1.0,0.0,0.0,0.0
Nashik,P51600049869,Indu Park,SONAWANE INFRA,422009,,New Project,03/31/2024,,,Others,656.1,0.0,2175.05,01/25/2024,,,24.0,1.0,0.0,1.0,0.0,8.0,0.0,11.0,10.0,0.0,0.0,0.0
Nashik,P51600049625,SHREE VAIBHAV CLASSIC,DSJ GROUP,422009,,New Project,11/15/2025,,,Residential,495.0,0.0,1584.0,10/19/2023,,,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600050209,RADHE RESIDENCY APPARTMENT,JAY GURUDEV ENTERPRISES,422002,,New Project,12/31/2025,,,Residential,485.41,0.0,1359.62,11/20/2023,,,20.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0
Nashik,P51600049647,BRAHMA HEIGHTS,R S & CO,422011,,New Project,03/31/2025,,,Residential,401.66,0.0,1263.64,02/09/2024,,,14.0,2.0,0.0,1.0,0.0,8.0,0.0,29.0,0.0,0.0,0.0,0.0
Nashik,P51600049590,HERAMBH ENCLAVE,GRATITUDE DEVELOPERS,422009,"('19.580100000000000','73.746540000000000')",New Project,01/25/2025,,,Residential,500.0,0.0,1220.0,02/21/2024,,,16.0,4.0,0.0,1.0,0.0,4.0,1.0,47.0,0.0,0.0,0.0,0.0
Nashik,P51600048816,Vrindavan Park,Sahara Buildcon,422102,,New Project,12/31/2026,,,Others,3142.6,0.0,1867.7,03/11/2024,,,27.0,4.0,0.0,4.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0
Nashik,P51600048646,SHIVSHANKAR APARTMENT,DATTA NIVRUTTI SHEJVAL,422213,"('19.997453300000000','73.789802299999990')",New Project,03/31/2025,,,Residential,294.0,0.0,643.26,02/23/2024,,,12.0,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600049008,Snehmai Co Op Housing Society Limited Nashik,Snehmai Co Op Housing Society Limited Nashik,422003,,New Project,04/30/2026,,,Others,913.0,0.0,2944.5,02/26/2024,,,49.0,0.0,0.0,1.0,0.0,7.0,1.0,54.0,28.0,0.0,0.0,0.0
Nashik,P51600048876,AYESHA ELITE,SUPREME REALTY,422006,,New Project,12/31/2027,,,Residential,506.24,0.0,1548.07,01/25/2024,,,23.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Nashik,P51600049119,HERAMB RESIDENCY,DINESH EKNATH KHANDRE,422101,,New Project,12/31/2025,,,Residential,516.9,0.0,1041.44,11/25/2023,,,16.0,8.0,0.0,1.0,15.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0
Nashik,P51600049270,JADHAV PARK-2,NANDKUMAR BHAGIRATH JADHAV,422007,,New Project,12/31/2027,,,Residential,15300.0,0.0,12664.57,02/22/2024,,,259.0,37.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600049498,Shiv Orchid,Landmark infra,422101,,New Project,12/31/2024,,,Residential,500.0,0.0,1876.02,01/09/2024,,,21.0,0.0,0.0,1.0,0.0,7.0,0.0,61.0,0.0,0.0,0.0,0.0
Nashik,P51600051490,SHRI LAXMI NARAYAN VILLAS,Madhoor Buildwell Pvt. Ltd.,422101,"('19.973066000000000','73.835650000000000')",New Project,12/31/2025,,,Residential,1897.0,0.0,2738.57,10/20/2023,,,24.0,0.0,0.0,2.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0
Nashik,P51600050967,JAGANNATH HEIGHT,PANDHRINATH JAGANNATH NERE,422003,,New Project,09/30/2028,,,Residential,2000.0,0.0,5634.47,03/06/2024,,,102.0,0.0,0.0,2.0,0.0,14.0,2.0,222.0,0.0,0.0,0.0,0.0
Nashik,P51600048687,Rosewood G - A Wing & Rosewood H - B Wing,Ishanya Buildcon,422403,,New Project,12/31/2025,,,Residential,2143.38,0.0,4782.25,03/04/2024,,,75.0,36.0,0.0,2.0,0.0,13.0,0.0,54.0,16.0,0.0,0.0,0.0
Nashik,P51600049037,SHIV SUMAN RESIDENCY,S K Construction,422007,,New Project,03/31/2024,,,Residential,397.0,0.0,1293.92,03/22/2024,,,12.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600048996,MADHUBAN BALAJI,NANDADEEP DEVELOPERS,422202,,New Project,03/31/2027,,,Residential,1924.11,0.0,2954.89,02/02/2024,,,31.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,74.0,0.0,0.0,0.0
Nashik,P51600049089,Shri Ganesh Nandan,Dilip Babulal Wani,422007,,New Project,03/31/2026,,,Residential,1176.3,0.0,3732.98,03/16/2024,,,56.0,0.0,0.0,1.0,0.0,7.0,0.0,92.0,31.0,0.0,0.0,0.0
Nashik,P51600048774,NILKANTH HEIGHTS APARTMENT,VINAYAK INFRA,422010,,New Project,03/31/2026,,,Residential,691.86,0.0,2133.79,01/21/2024,,,36.0,1.0,0.0,1.0,0.0,6.0,0.0,24.0,22.0,0.0,0.0,0.0
Nashik,P51600048790,Casa Bella Homes,Jayashri Chintaman Patil,422013,,New Project,12/31/2025,,,Residential,368.5,0.0,1198.7,03/13/2024,,,22.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,52.0,0.0,0.0,0.0
Nashik,P51600048992,Swaroop Vithai,Swaroop Developers,422003,,New Project,12/31/2024,,,Others,502.73,0.0,1413.64,03/13/2024,,,23.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,51.0,0.0,0.0,0.0
Nashik,P51600049163,SAMARTH HEIGHTS,ATUL VILAS KANKATE,422103,"('19.997453300000000','73.789802299999990')",New Project,11/01/2027,,,Others,557.5,0.0,0.0,03/09/2024,,,23.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0
Nashik,P51600048525,SHREE RAMNATH APARTMENT,JAYDEEP BUILDCON,422003,,New Project,03/31/2024,,,Residential,324.0,0.0,880.37,01/21/2024,,,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0
Nashik,P51600052963,SUYOJIT VIRIDIAN VALLIS - AROGYAM,SUN INFRASTRUCTURES PVT LTD,422013,"('19.997453300000000','73.789802299999990')",New Project,03/31/2026,,,Commercial,3538.34,400.0,2453.26,09/15/2023,,,26.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,106.0,0.0,0.0,0.0
Nashik,P51600049930,SWAPNAPURTI APPARTMENT,AVHAD BUILDERS AND DEVELOPERS LIMITED,422210,"('20.013450000000000','74.013192000000000')",New Project,12/31/2025,,,Residential,296.88,0.0,533.43,02/02/2024,,,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600049550,Vrundavan City Pride Mall,Vrundavan Builders,422306,,New Project,03/31/2025,,,Commercial,4000.0,0.0,4226.36,03/18/2024,,,40.0,7.0,0.0,1.0,0.0,1.0,0.0,154.0,42.0,0.0,0.0,0.0
Nashik,P51600050411,Shree Gajanan Residency,New Shree Pawanputra Developers,422010,,New Project,12/31/2027,,,Others,4000.0,0.0,11622.26,03/09/2024,,,136.0,35.0,0.0,3.0,0.0,21.0,0.0,0.0,76.0,0.0,0.0,0.0
Nashik,P51600049584,SUNSHINE ELITE,SAI RAM CONSTRUCTION,422222,"('20.013941000000000','73.712235000000000')",New Project,12/31/2026,,,Residential,851.0,0.0,2618.43,02/17/2024,,,48.0,9.0,0.0,1.0,0.0,7.0,1.0,0.0,70.0,0.0,0.0,0.0
Nashik,P51600049255,Omkar Heights,Kothawale Patil Builders And Developers Pvt. Ltd.,422101,,New Project,12/31/2024,,,Residential,441.0,0.0,1176.2,10/19/2023,,,15.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,42.0,0.0,0.0,0.0
Nashik,P51600049236,Vishwamangal Co-operative Housing Society Ltd. Nashik,Vishwamangal Co-operative Housing Society Ltd. Nashik,422002,,New Project,12/31/2025,,,Others,510.03,0.0,1736.95,10/20/2023,,,29.0,28.0,0.0,1.0,0.0,8.0,1.0,48.0,17.0,0.0,0.0,0.0
Nashik,P51600049698,F K Pride,Vishwas Infra,422010,,New Project,11/15/2025,,,Residential,597.5,0.0,2044.41,10/07/2023,,,36.0,0.0,0.0,1.0,0.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0
Nashik,P51600049402,Ganesha Pride,Vardhaman Suvalal Lodha,422004,,New Project,12/31/2028,,,Residential,479.75,0.0,1280.03,03/22/2024,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,33.0,10.0,0.0,0.0,0.0
Nashik,P51600051413,Ramkunj Appt.,Mahesh Meharchand Singla,422010,,New Project,12/31/2026,,,Residential,514.13,0.0,1974.21,01/30/2024,,,23.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
Nashik,P51600049794,COZY NEST,KIRIT INFRASPACES,422502,,New Project,12/31/2024,,,Plots,33400.0,0.0,24865.81,02/01/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2008.66,4.0
Nashik,P51600049995,Ambika Vrundavan,Ambika Buildcon,422003,"('19.997453300000000','73.789802299999990')",New Project,10/30/2025,,,Residential,1942.0,0.0,5239.0,02/21/2024,,,56.0,0.0,0.0,1.0,0.0,7.0,0.0,26.0,30.0,0.0,0.0,0.0
Nashik,P51600049423,PARTH LOKESH,K B ESTATE,422101,,New Project,03/31/2026,,,Residential,415.55,0.0,1305.35,02/10/2024,,,20.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600050255,Shivdhara,Pragnesh Vajubhai Kathiriya And Kartik Sureshbhai Dhanani,422009,,New Project,12/31/2026,,,Residential,429.18,0.0,1368.96,12/16/2023,,,24.0,11.0,0.0,1.0,0.0,6.0,1.0,0.0,15.0,0.0,0.0,0.0
Nashik,P51600049583,MAHALAXMI JIJAU,MAHALAXMI CONSTRUCTIONS,422012,,New Project,03/31/2026,,,Residential,480.92,0.0,1557.43,03/14/2024,,,28.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600050094,AARYA AUSPICIA,AARYA BUILDERS,422008,,New Project,12/31/2025,,,Residential,586.39,0.0,2026.94,02/27/2024,,,24.0,9.0,0.0,1.0,0.0,6.0,1.0,43.0,24.0,0.0,0.0,0.0
Nashik,P51600049563,Swami Charan,Swami Buildcon,422013,,New Project,12/31/2025,,,Residential,485.25,0.0,1835.47,02/19/2024,,,28.0,11.0,0.0,1.0,0.0,7.0,1.0,37.0,23.0,0.0,0.0,0.0
Nashik,P51600049515,ELLORA SKY,VIMGRAM CONSTRUCTIONS,422101,,New Project,03/31/2026,,,Residential,518.4,0.0,1652.48,01/20/2024,,,24.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,0.0
Nashik,P51600049556,Vraj Metropolis North,SHREE INFRA SPACE,422011,,New Project,12/31/2028,,,Others,4727.68,0.0,18652.75,03/11/2024,,,185.0,8.0,1.0,1.0,0.0,13.0,1.0,0.0,367.0,0.0,0.0,0.0
Nashik,P51600049925,Vinayanad Co. op. Housing Society Ltd.,SUKRUTI CONSTRUCTIONS,422013,"('20.012320000000000','73.768824000000000')",New Project,12/30/2024,,,Residential,937.31,0.0,2958.82,03/17/2024,,,29.0,19.0,0.0,1.0,0.0,7.0,0.0,98.0,0.0,0.0,0.0,0.0
Nashik,P51600050114,MANI VISTA,DHARMISHTHA MANISH NARODIA,422003,"('20.014511070840880','73.841300713085930')",New Project,12/31/2028,,,Others,1016.18,0.0,3652.91,02/22/2024,,,61.0,1.0,1.0,1.0,0.0,7.0,0.0,132.0,0.0,0.0,0.0,0.0
Nashik,P51600049491,Jeevan Chhaya Apartment,Rajegaonkar Projects Private Limited,422005,,New Project,12/31/2024,,,Residential,465.89,0.0,1490.86,01/25/2024,,,12.0,2.0,0.0,1.0,0.0,5.0,1.0,36.0,18.0,0.0,0.0,0.0
Nashik,P51600050921,SAI RAM RESIDENCY,MANSARAM SHANKAR DEORE,422010,,New Project,03/31/2025,,,Residential,291.06,0.0,782.1,03/05/2024,,,15.0,7.0,0.0,1.0,0.0,5.0,1.0,2.0,12.0,0.0,0.0,0.0
Nashik,P51600049470,Shubham Heights,Manda Bhimrao Patekar,422012,,New Project,12/31/2024,,,Residential,346.5,0.0,886.4,02/08/2024,,,15.0,5.0,0.0,1.0,0.0,5.0,0.0,14.0,7.0,0.0,0.0,0.0
Nashik,P51600051504,Laxmi Heights Apartment,Gopi Kanayalal Allthakkar,422101,,New Project,12/31/2025,,,Residential,850.0,0.0,2186.22,03/20/2024,,,29.0,1.0,1.0,1.0,0.0,5.0,0.0,71.0,14.0,0.0,0.0,0.0
Nashik,P51600050208,PURPLE AASHRAY APARTMENT,KIRAN JAYANTIBHAI PATEL,422007,"('19.997453300000000','73.789802299999990')",New Project,12/31/2025,,,Residential,282.75,0.0,893.56,02/19/2024,,,18.0,0.0,0.0,1.0,0.0,7.0,0.0,33.0,0.0,0.0,0.0,0.0
Nashik,P51600049527,SHABINA PARK,TAMBOLI BUILDTECH,422006,"('19.973304900000000','73.798742200000000')",New Project,01/01/2027,,,Residential,600.0,0.0,2427.6,11/10/2023,,,34.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,76.0,0.0,0.0,0.0
Nashik,P51600049838,SAMARTH PRABHAT,CHANDRAKANT RAMKRISHNA GODSE,422101,,New Project,12/25/2025,,,Residential,1500.0,0.0,4371.02,01/20/2024,,,60.0,0.0,1.0,1.0,0.0,7.0,0.0,172.0,172.0,0.0,0.0,0.0
Nashik,P51600051415,SOM SOCIETY,MEGHRAJ DATTATRAY MATE,422003,,New Project,12/31/2024,,,Residential,1053.5,0.0,3602.08,12/07/2023,,,67.0,0.0,1.0,1.0,0.0,7.0,0.0,121.0,0.0,0.0,0.0,0.0
Nashik,P51600050228,Kurdukar Tower,SHANTAI DEVELOPERS,422006,,New Project,12/31/2029,,,Others,1979.0,0.0,5157.68,02/27/2024,,,58.0,0.0,1.0,1.0,0.0,7.0,0.0,161.0,38.0,0.0,0.0,0.0
Nashik,P51600049937,MAHALAXMI GLORY APARTMENT,DEVENDRA VISHWASRAO SONAWANE,422003,,New Project,12/31/2025,,,Residential,403.13,0.0,1296.84,01/24/2024,,,12.0,5.0,0.0,1.0,0.0,6.0,1.0,19.0,1.0,0.0,0.0,0.0
Nashik,P51600050071,AMAR SAHAJEEVAN,AMAR BUILDTECH PRIVATE LIMITED,422013,"('19.997453300000000','73.789802299999990')",New Project,09/30/2026,,,Residential,1860.0,0.0,6678.16,03/06/2024,,,140.0,35.0,0.0,2.0,0.0,14.0,2.0,160.0,13.0,0.0,0.0,0.0
Nashik,P51600051353,AARADHYA RESIDENCY PHASE II,A C JAIN BUILDERS AND DEVELOPERS LLP,422101,"('19.951556003928584','73.829901324772640')",New Project,12/31/2026,,,Residential,2114.99,0.0,6618.97,03/02/2024,,,68.0,3.0,0.0,2.0,0.0,12.0,0.0,172.0,43.0,0.0,0.0,0.0
Nashik,P51600049671,Laxminarayan Harmony,Laxminarayan Developers,422013,,New Project,12/31/2025,,,Residential,378.48,0.0,1210.98,02/02/2024,,,12.0,1.0,0.0,1.0,0.0,6.0,1.0,27.0,15.0,0.0,0.0,0.0
Nashik,P51600049822,BHOOMI IMPERIA,JAAP BUILDERS & DEVELOPERS,422010,,New Project,12/31/2026,,,Residential,1247.75,0.0,5048.28,10/19/2023,,,56.0,2.0,1.0,1.0,0.0,7.0,1.0,163.0,35.0,0.0,0.0,0.0
Nashik,P51600051356,SONY HEIGHTS,DILIP SHANKARRAO ZAGADE,422103,"('19.843235310280760','73.989284584655750')",New Project,12/31/2025,,,Others,616.0,0.0,713.72,05/31/2023,,,12.0,0.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,0.0,0.0,0.0
Nashik,P51600050554,MOONHOUSE CELEBRATIONS,MOONHOUSE LIFESTYLE LLP,422403,,New Project,12/31/2024,,,Others,2312.78,1124.0,2240.64,09/22/2023,,,12.0,0.0,0.0,12.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600050145,SAI CHHAYA APARTMENT,PM BUILDERS AND DEVELOPERS,422003,,New Project,03/31/2026,,,Residential,506.85,0.0,1521.88,01/20/2024,,,18.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0
Nashik,P51600051239,ADITI ENCLAVE APARTMENT,DADA SANTU KANDEKAR,422012,"('19.982119587127393','73.711704479748530')",New Project,12/31/2027,,,Others,490.0,0.0,602.65,05/18/2023,,,17.0,0.0,0.0,1.0,0.0,3.0,1.0,31.0,1.0,0.0,0.0,0.0
Nashik,P51600050401,VAIBHAV RESIDENCY APARTMENT,VAIBHAV DEVELOPERS,422003,,New Project,07/31/2027,,,Residential,782.5,0.0,2301.64,02/02/2024,,,31.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,0.0
Nashik,P51600050552,ATMAKRUPA ROW HOUSES,SAGAR GORAKH BAGUL,422209,"('20.169063000000000','73.985625000000000')",New Project,01/31/2025,,,Residential,560.4,0.0,1023.28,01/30/2024,,,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashik,P51600050709,Beta Square,Mr. Subhash Damodar Patil & Mrs. Sangita Subhash Patil,422005,,New Project,12/31/2031,,,Others,993.82,0.0,4481.55,02/17/2024,,,48.0,0.0,1.0,1.0,0.0,5.0,1.0,60.0,50.0,0.0,0.0,0.0
Nashik,P51600050441,HARMONY,SHREYA BAPURAO SALUNKE,422013,,New Project,12/31/2025,,,Residential,822.88,0.0,2840.67,02/06/2024,,,25.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
Nashik,P51600049994,YOGESHWAR SARA APARTMENT,SARA DEVELOPERS AND CO,422009,,New Project,12/31/2025,,,Residential,463.1,0.0,1483.8,12/06/2023,,,14.0,9.0,0.0,1.0,0.0,7.0,1.0,17.0,16.0,0.0,0.0,0.0
Nashik,P51600049826,ASHAPURI GIRIJA,EKDANT DEVELOPERS,422003,"('20.028312000000000','73.818992000000000')",New Project,06/01/2025,,,Residential,708.83,0.0,2264.49,11/25/2023,,,36.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,92.0,0.0,0.0,0.0
Nashik,P51600050107,PANHALA APARTMENT,NARESH ASHOKRAO BHADAKWADE,422009,"('19.958310225881988','73.776734577679430')",New Project,12/31/2028,,,Others,505.33,0.0,1596.89,12/06/2023,,,16.0,4.0,0.0,1.0,0.0,7.0,1.0,22.0,1.0,0.0,0.0,0.0
Nashik,P51600050334,SHREE MURLIDHAR PARK PHASE I,RAJENDRA MADHUKAR KALE,422402,,New Project,03/31/2025,,,Residential,2275.89,0.0,3729.72,01/25/2024,,,56.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,155.0,0.0,0.0,0.0
Nashik,P51600050152,KANSARA SHRADDHA APARTMENT,PRERANA ENTERPRISES,422004,"('20.050536001871027','73.803470837139880')",New Project,12/31/2028,,,Others,598.57,0.0,1371.85,12/18/2023,,,20.0,0.0,0.0,1.0,0.0,4.0,1.0,52.0,1.0,0.0,0.0,0.0
Nashik,P51600050068,CHAITANYA VATIKA,RAHUL  MARKANDE,422003,,New Project,12/31/2026,,,Residential,540.0,0.0,641.24,03/04/2024,,,8.0,0.0,0.0,0.0,0.0,16.0,8.0,16.0,8.0,0.0,0.0,0.0
Nashik,P51600049843,NATURES PRIDE,CAPSULE CONSTRUCTION LLP,422010,,New Project,12/31/2028,,,Residential,736.75,0.0,2248.81,12/01/2023,,,33.0,7.0,0.0,0.0,0.0,7.0,0.0,59.0,0.0,0.0,0.0,0.0
Nashik,P51600050372,SHYAM ICONIC,NEETA MEHULKUMAR VAGHELA,422006,"('19.977348566355584','73.804275499844350')",New Project,12/31/2025,,,Others,1020.0,0.0,3857.64,01/20/2024,,,32.0,1.0,1.0,1.0,0.0,7.0,0.0,123.0,0.0,0.0,0.0,0.0
Nashik,P51600048752,Chaitra Suman,Chaitra Santosh Hudlikar,422009,,New Project,12/31/2024,,,Residential,278.7,0.0,645.67,02/17/2024,,,14.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600048935,GOKULVAN APARTMENT,ALLWIN CONSTRUWELL,422006,,New Project,03/31/2027,,,Others,2186.13,0.0,4455.72,02/16/2024,,,62.0,3.0,0.0,3.0,0.0,12.0,0.0,92.0,80.0,0.0,0.0,0.0
Nashik,P51600050445,Kalpataru Baug - Phase 2,MR. ANIL RAMKRISHNA BHAMBERE AND MRS. VIDYA ANIL BHAMBERE,422206,,New Project,12/31/2026,,,Residential,1753.92,956.3,5333.22,02/07/2024,,,84.0,10.0,0.0,1.0,0.0,7.0,1.0,4.0,57.0,0.0,0.0,0.0
Nashik,P51600049017,Mahalaxmi City Centre,Metro Properties,422003,,New Project,12/31/2027,,,Commercial,2724.06,0.0,14572.75,01/08/2024,,,215.0,24.0,2.0,1.0,0.0,14.0,0.0,31.0,258.0,0.0,0.0,0.0
Nashik,P51600049113,Prime Archade,Firoz Alam  Ansari Prop Of Prime Developers,422006,,New Project,12/31/2024,,,Residential,317.63,0.0,923.4,02/22/2024,,,24.0,12.0,0.0,1.0,0.0,6.0,0.0,21.0,24.0,0.0,0.0,0.0
Nashik,P51600048608,GOVINDANAND,ANAGH INFRA,422003,,New Project,03/31/2024,,,Others,702.5,0.0,1511.16,01/20/2024,,,19.0,0.0,0.0,1.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0
Nashik,P51600049016,Kusum Co-operative Housing Society Limited,KUSUM CO-OPERATIVE HOUSING SOCIETY LIMITED,422013,,New Project,12/24/2024,,,Residential,472.32,0.0,1458.31,12/15/2023,,,18.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,16.0,0.0,0.0,0.0
Nashik,P51600048794,Shree Keshav Sindhu Plaza,PCS Developers,422007,,New Project,12/31/2025,,,Residential,334.38,0.0,918.32,12/23/2023,,,20.0,14.0,0.0,1.0,0.0,5.0,1.0,0.0,23.0,0.0,0.0,0.0
Nashik,P51600049020,FHABIYA MANZIL,ATIYA IRSAD FAROOQUI,422002,"('19.969486000000000','73.795134000000000')",New Project,12/31/2023,,,Residential,301.83,0.0,678.47,01/23/2024,,,16.0,14.0,0.0,1.0,0.0,5.0,1.0,0.0,27.0,0.0,0.0,0.0
