district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Raigarh,P52000030877,URJIT UNNATI RESIDENCIES,SSV NEELKANTH DEVELOPERS LLP,410602,,New Project,03/31/2023,,,Others,299.94,0.0,448.79,09/13/2021,,,20.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
Raigarh,P52000030115,SAHYADRI HEIGHTS,SAHYADRI HEIGHTS,410206,,New Project,12/31/2023,,,Others,649.93,974.81,974.81,01/20/2024,,,42.0,14.0,0.0,1.0,0.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0
Raigarh,P52000030954,TRIKAYA COMPLEX,JUNAID SHAHABUDDIN DESHMUKH,402301,,New Project,12/31/2022,,12/31/2025,Others,210.7,0.0,410.19,11/01/2023,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000029895,Smruti Sugandha,Prerna Prashant Gaikwad,410206,,New Project,06/30/2024,,,Residential,289.95,0.0,680.35,06/29/2021,,,10.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0
Raigarh,P52000031484,LAKE CITY PHASE-4,SADANAND LAXMANRAO PATIL,410205,"('18.556955200000000','73.766092599999980')",New Project,06/30/2022,,,Plots,13694.0,1370.0,0.0,12/06/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1418.0,6.0
Raigarh,P52000030457,Om Shree Guru Advaitamrut,Vinayak Baburao Wadekar,410206,,New Project,06/30/2024,,,Others,229.29,0.0,343.25,08/27/2021,,,14.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000030591,SHARDA SADAN APARTMENT,VAASTU SPACE ASSOCIATES,410101,,New Project,12/31/2024,,,Residential,459.0,0.0,596.7,08/26/2021,,,22.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,46.0,0.0,0.0,0.0
Raigarh,P52000030051,ESSPEE PARK,ESSPEE BUILDCON,402301,,New Project,05/31/2026,,,Others,2505.0,0.0,1446.0,12/27/2022,,,38.0,0.0,0.0,1.0,0.0,8.0,1.0,15.0,5.0,0.0,0.0,0.0
Raigarh,P52000030011,DSR Paradise,DSR Builders & Developers,410206,,New Project,06/01/2024,,,Residential,581.43,0.0,579.42,09/27/2022,,,24.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0
Raigarh,P52000029991,ARIHANT AMISHA PHASE II,ARIHANT AASHIYANA PRIVATE LIMITED,410208,,New Project,12/30/2026,,,Others,4776.23,477.62,4582.67,10/19/2023,,,134.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,16.0,0.0,0.0,0.0
Raigarh,P52000029935,SHREE GANESH,NITIN MADHUKAR PATIL,410206,,New Project,03/31/2023,,03/30/2024,Others,209.73,0.0,314.45,10/20/2023,,,15.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000029982,UTOPIA,EDENIC ENTERPRISES PVT LTD,410206,,New Project,12/31/2025,,,Residential,1749.13,0.0,2620.5,02/10/2024,,,113.0,83.0,0.0,1.0,2.0,17.0,1.0,0.0,62.0,0.0,0.0,0.0
Raigarh,P52000030136,YAMUNA RESIDENCY,PRASAD ANANT DESAI,410206,,New Project,03/31/2023,,03/30/2024,Others,279.88,0.0,419.79,07/24/2023,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030001,Krishna Valley Phase I,NANDKISHORE LIFESPACES PVT LTD,410201,,New Project,12/31/2023,,12/30/2024,Residential,2160.0,216.0,4577.21,11/30/2023,,,125.0,32.0,0.0,1.0,0.0,8.0,1.0,92.0,1.0,0.0,0.0,0.0
Raigarh,P52000030192,MAITRI,MAITRI ENTERPRISES,400702,"('18.870196800000000','72.967073900000000')",New Project,03/31/2023,,,Others,399.84,0.0,596.51,12/25/2023,,,28.0,11.0,0.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
Raigarh,P52000029819,SHREE APARTMENT,PAVAN MAHATMA DEVALKAR,410206,,New Project,11/30/2023,,,Others,409.77,0.0,614.66,07/03/2021,,,25.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030329,RADHE KRISHANA PARK,RADHE KRISHANA GROUP,410206,,New Project,03/31/2023,,12/31/2023,Others,419.92,0.0,629.01,02/26/2024,,,25.0,3.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000029934,A 1 RISHIKESH,DHRITI BUILDERS & DEVELOPERS LLP,410206,,New Project,12/31/2024,,,Others,619.46,0.0,928.82,09/29/2023,,,24.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0
Raigarh,P52000030053,ARIHANT ANANT,MAHALAXMI COTTON MILLS,410208,,New Project,12/30/2026,,,Others,2966.47,0.0,6014.0,01/31/2024,,,117.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030049,LABDHI LEELA,LABDHI CONSTRUCTION,410206,,New Project,12/31/2023,,,Residential,649.97,0.0,967.94,04/26/2023,,,35.0,17.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0
Raigarh,P52000029967,Ganga Niwas,Sirvi Infra,410206,,New Project,06/30/2023,,,Others,569.78,0.0,853.43,07/07/2021,,,29.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0
Raigarh,P52000030016,CHANDAN,MAHENDRA BABAN CHANDAN,410201,,New Project,12/31/2024,,,Residential,734.65,734.65,2360.09,08/05/2023,,,38.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030194,GANGA GANESH,ARBUDA INFRA,410206,,New Project,12/31/2022,,06/30/2023,Residential,489.25,0.0,733.88,10/25/2023,,,32.0,13.0,0.0,1.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0
Raigarh,P52000030063,TARANGAN RESIDENCY,BALIRAM GANPAT DESHMUKH,410201,,New Project,12/31/2022,,,Residential,319.5,0.0,705.49,08/04/2023,,,,,0.0,1.0,0.0,5.0,1.0,9.0,7.0,0.0,0.0,0.0
Raigarh,P52000030101,Omkara Nandan,Omkara Builders & Developers,410206,,New Project,12/31/2024,,,Residential,522.88,0.0,754.39,01/29/2024,1.0,,34.0,33.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030075,GAGANGIRI COMPLEX,GAGANGIRI DEVELOPERS,410101,,New Project,12/31/2024,,,Residential,1700.0,0.0,1955.0,03/02/2024,,,70.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030216,MI SIGNIA,MITHUN NAGESH SHERKHANE,410206,,New Project,06/30/2023,,,Residential,149.89,0.0,224.8,11/18/2023,,,11.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000030409,Harichandra Residency,Sulochana Harichandra Bhopi,410206,,New Project,12/31/2022,,12/31/2023,Others,309.87,0.0,462.96,02/16/2023,,,24.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000030133,Shree G Funzone,RAJESH AMARLAL THAKUR,410101,,New Project,12/31/2023,,,Commercial,4400.0,0.0,1709.98,02/07/2024,,,24.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030207,CLOUD ONE,JKS HOMES LLP,410206,,New Project,03/31/2023,,03/30/2024,Others,319.67,0.0,477.69,03/22/2024,,,20.0,17.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0
Raigarh,P52000030920,Ashiyana Tower Building No 2,Ateeque Yusuf Khot,410203,"('18.788538087333155','73.343693370726780')",New Project,12/31/2023,,,Residential,2456.35,0.0,1545.7,10/30/2023,,,28.0,15.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030483,Saisha Apartment,Ramnath Motiram Karavkar,410206,,New Project,12/31/2022,,,Others,309.81,0.0,464.14,10/21/2021,,,24.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000030286,Greenfield,Greenfield Resorts Private Limited,410203,,New Project,12/31/2026,,,Plots,2481.0,0.0,360.0,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,0.0
Raigarh,P52000030320,Herrlich Part-1A,Herrlich Developers Private Limited,410203,,New Project,12/31/2026,,,Plots,22277.0,0.0,2355.85,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2560.0,0.0
Raigarh,P52000030285,Herrlich,Herrlich Developers Private Limited,410203,,New Project,12/31/2026,,,Plots,3107.25,0.0,305.0,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1300.0,0.0
Raigarh,P52000030284,Desarollo,Desarollo Developers Private Limited,410203,,New Project,12/31/2026,,,Plots,4623.0,0.0,483.75,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1973.0,0.0
Raigarh,P52000030753,Lucror,Lucror Infrastructure Private Limited,410203,,New Project,12/31/2026,,,Plots,1823.0,0.0,213.75,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1060.0,0.0
Raigarh,P52000030922,ALIYA PARK,UNITY CONSTRUCTION,410101,,New Project,12/31/2023,,12/30/2024,Others,1400.0,1400.0,1679.64,01/08/2024,,,52.0,13.0,0.0,1.0,0.0,5.0,1.0,20.0,53.0,0.0,0.0,0.0
Raigarh,P52000033098,PUNIR GAURAV - B WING,Punir Gaurav Developers Pvt Ltd.,402110,,New Project,04/30/2024,,,Residential,1004.28,0.0,1004.28,03/22/2024,,,20.0,7.0,0.0,1.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0
Raigarh,P52000030933,KAVERI HEIGHTS,PRADEEP RATAN PATIL,410206,"('18.990997000000000','73.107171000000000')",New Project,12/01/2025,,,Residential,639.0,0.0,1660.0,03/04/2024,,,28.0,25.0,0.0,1.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030799,GANGA NIWAS,ARIHANT BUILDCON,410206,,New Project,06/30/2024,,,Others,300.0,0.0,449.39,03/17/2024,,,10.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030293,ARIHANT AMISHA PHASE III,ARIHANT AASHIYANA PRIVATE LIMITED,410208,,New Project,12/30/2027,,,Residential,7486.62,748.66,6542.09,02/07/2024,,,166.0,0.0,0.0,4.0,0.0,28.0,4.0,0.0,62.0,0.0,0.0,0.0
Raigarh,P52000030941,AMAN PRATHMESH,MANOJ KUMAR SINGH,410214,,New Project,12/31/2025,,,Residential,420.0,419.69,1.5,09/20/2021,,,24.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030246,GAYATRI DARSHAN,DUBEY CONSTRUCTION & INFRA,410206,,New Project,06/30/2023,,,Residential,270.0,0.0,405.0,03/15/2024,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030310,SAI ANGAN,ANKUSH BABAN PATIL,410206,,New Project,12/31/2022,,12/30/2023,Others,219.7,0.0,328.95,12/15/2022,,,13.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030507,SHREE SAMARTH KRUPA C WING,KRISHNA RAMCHANDRA KADAM AND GANESH TUKARAM KADAM,402303,,New Project,12/31/2023,,,Others,362.0,0.0,499.47,03/18/2024,,,22.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030970,MAHAVIR TULSI,MAHAVIR HOMES,410206,,New Project,06/30/2024,,,Others,420.0,0.0,625.29,06/19/2023,,,14.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030244,Niranjan,Niranjan Investments Private Limited,410203,,New Project,12/31/2026,,,Plots,2537.5,0.0,253.75,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1525.0,0.0
Raigarh,P52000030283,Prodigar,Prodigar Developers Private Limited,410203,,New Project,12/31/2026,,,Plots,3624.0,0.0,397.5,01/19/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,924.0,0.0
Raigarh,P52000030717,AAMOD,TODAY GLOBAL REALTORS,410221,,New Project,12/31/2024,,,Residential,10840.0,1243.0,12726.27,01/16/2024,,,275.0,172.0,0.0,5.0,0.0,34.0,5.0,0.0,4.0,0.0,0.0,0.0
Raigarh,P52000030675,ANANTLEELA COMPLEX,DHANAWADE DEVELOPERS,402109,,New Project,08/31/2025,,,Residential,410.0,0.0,889.81,09/01/2021,,,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000035180,MAHADEVALAY APARTMENT,SHREE DEVELOPERS,410206,,New Project,07/31/2023,,07/30/2024,Others,309.74,0.0,464.22,09/01/2023,,,18.0,8.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030422,Parivaramm Phase -I,Vijay Ashok Jeswani,410202,,New Project,12/31/2024,,,Residential,1921.07,192.77,4297.76,02/15/2024,,,98.0,77.0,0.0,2.0,0.0,16.0,2.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000030442,Parivaramm Phase -II,Vijay Ashok Jeswani,410202,,New Project,08/31/2026,,,Residential,1628.93,163.45,3644.19,02/15/2024,,,84.0,36.0,0.0,2.0,0.0,16.0,2.0,0.0,24.0,0.0,0.0,0.0
Raigarh,P52000031243,PARTH GALAXY,CHETAN JAGDISH TRIVEDI,410201,,New Project,02/28/2023,,02/28/2024,Others,306.32,0.0,336.95,12/07/2023,,,22.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,19.0,0.0,0.0,0.0
Raigarh,P52000030397,HARI VITTHAL,OM CIVIL CONSTRUCTIONS,410206,,New Project,12/31/2023,,,Residential,300.0,0.0,0.0,01/03/2024,,,19.0,9.0,0.0,1.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0
Raigarh,P52000030522,MEGH DARSHAN,DIPALI DARSHAN BAIKAR,402108,,New Project,07/31/2023,,07/30/2024,Others,252.0,0.0,604.19,08/22/2023,,,14.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030958,VAISHNAVI BLISS,ABHISHEK RADHESH KUMAR DIWAKAR,410206,,New Project,12/31/2023,,,Others,149.93,0.0,222.82,09/07/2021,,,10.0,0.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0
Raigarh,P52000032423,REDWOOD PARAJ GARDEN,REDWOOD BUILDERS,402107,,New Project,09/30/2024,,,Residential,364.0,0.0,815.13,12/30/2021,,,18.0,0.0,0.0,1.0,0.0,7.0,1.0,12.0,6.0,0.0,0.0,0.0
Raigarh,P52000030593,SHREE SIDDHIVINAYAK RESIDENCY,MANGALMAY REALTIES,402107,,New Project,12/31/2023,,,Residential,3590.0,0.0,3626.0,05/22/2023,,,78.0,23.0,0.0,3.0,0.0,21.0,3.0,23.0,2.0,0.0,0.0,0.0
Raigarh,P52000030719,MAULI KRIPA,NITIN SURYAKANT MHATRE,402201,,New Project,08/31/2025,,,Residential,251.0,0.0,449.69,03/18/2024,,,13.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030606,SHREE SIDDHIVINAYAK RESIDENCY,MANGALMAY REALTIES,402107,,New Project,12/31/2026,,,Residential,3590.0,0.0,4148.0,06/01/2023,,,91.0,0.0,0.0,3.0,0.0,24.0,3.0,19.0,0.0,0.0,0.0,0.0
Raigarh,P52000030425,SHREE SIDDHIVINAYAK RESIDENCY,MANGALMAY REALTIES,402107,,New Project,12/31/2029,,,Residential,3590.0,0.0,341.0,06/01/2023,,,9.0,0.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0
Raigarh,P52000030367,"Tower 4, The Highlands, Godrej City, Panvel",CAROA PROPERTIES LLP,410221,"('18.927464000000000','73.183201000000000')",New Project,12/31/2026,,,Residential,1101.03,4452.0,33165.33,03/20/2024,,,298.0,230.0,3.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030741,RACHANA,VISION REALTORS,410206,,New Project,08/31/2024,,,Residential,1620.0,0.0,1616.0,02/21/2024,,,58.0,0.0,0.0,1.0,0.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0
Raigarh,P52000030683,HILL SIDE RESIDENCY B WING,BRAMHA CONSTRUCTIONS,410101,,New Project,12/31/2024,,,Residential,1041.0,0.0,1837.61,02/29/2024,,,80.0,12.0,0.0,1.0,0.0,6.0,1.0,10.0,1.0,0.0,0.0,0.0
Raigarh,P52000030771,DELTA HEIGHTS,SHREENATHJI ORGANISERS PVT. LTD.,410206,"('18.981841427321510','73.023193533328250')",New Project,07/31/2026,,,Residential,1699.51,0.0,2170.37,03/13/2024,1.0,,82.0,35.0,0.0,1.0,0.0,14.0,1.0,0.0,46.0,0.0,0.0,0.0
Raigarh,P52000031756,KRISHNA PARADISE,SUNDER ASSANDAS MANGTANI,410101,,New Project,12/31/2023,,,Others,998.34,0.0,0.0,11/16/2022,,,55.0,0.0,0.0,1.0,0.0,6.0,53.0,1.0,53.0,0.0,0.0,0.0
Raigarh,P52000031403,ADWAITA,TANAJI BALWANT DESHMUKH,410206,,New Project,03/31/2022,,,Others,299.43,0.0,448.75,10/09/2021,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030785,Ganushet Keni Heritage,Dinesh Manohar Keni,410208,,New Project,06/30/2026,,,Others,2099.64,0.0,3147.57,01/15/2024,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000031931,Emvis Tower B,M/S Emerald Developers,402107,"('18.729876000000000','73.088380000000000')",New Project,04/30/2024,,04/30/2025,Residential,1623.76,925.0,2826.16,01/15/2024,,,42.0,0.0,0.0,1.0,0.0,8.0,1.0,47.0,20.0,0.0,0.0,0.0
Raigarh,P52000030822,SUMAN RESIDENCY,MURLI ANAND CHINNRAMGARIE,410206,,New Project,12/31/2022,,,Others,258.53,0.0,387.44,03/17/2023,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000031270,Bhoomi Apartment,Samarth Enterprises,410206,,New Project,07/30/2024,,,Others,329.69,0.0,491.22,10/01/2021,,,19.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000033050,VATSALYA RESIDENCY BUILDING -2,SADANAND WAMAN PATIL,402108,,New Project,12/31/2026,,,Residential,1500.0,0.0,3670.67,01/24/2024,,,111.0,21.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0
Raigarh,P52000030767,Omkar Residency,Omkar Developers,410206,,New Project,06/30/2024,,,Others,299.92,0.0,449.69,09/03/2021,,,18.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000030668,IMPERIAL HEIGHTS,ARP INFRA,410203,,New Project,08/30/2025,,,Residential,2890.0,0.0,8093.15,10/05/2023,,,194.0,13.0,0.0,2.0,0.0,16.0,2.0,21.0,10.0,0.0,0.0,0.0
Raigarh,P52000031325,Geetanjali Beauty Tower CHSL,J M M Homes,410206,,New Project,12/31/2024,,,Others,3445.0,0.0,9667.21,02/20/2024,,,171.0,54.0,0.0,4.0,4.0,52.0,4.0,0.0,132.0,0.0,0.0,0.0
Raigarh,P52000032553,MARIYAM APARTMENT,KHALID ABDUL KADIR BEBAN,402109,"('18.442994000000000','73.120996000000000')",New Project,12/31/2022,,,Others,404.7,0.0,809.4,12/28/2021,,,20.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000030833,A.N ORCHID,A. N. ENTERPRISES,410206,,New Project,08/31/2024,,,Residential,209.66,209.66,314.49,05/11/2023,,,14.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Raigarh,P52000030827,PANVEL PRIDE PHASE 2,Elysian Spaces Private Limited,410206,,New Project,12/31/2024,,,Residential,1274.7,0.0,1266.66,01/13/2024,,,36.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,19.0,0.0,0.0,0.0
Raigarh,P52000030857,SAI ARJUN,SWAPNIL MOHAN KALYANKAR,410206,"('18.991235821545516','73.118181283381660')",New Project,12/31/2026,,,Residential,648.0,0.0,1761.65,07/27/2023,,,35.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Raigarh,P52000031755,KONNARK OASIS,Ninath  Bhausaheb Shingade,410206,"('19.073626999999998','73.160149000000004')",New Project,08/26/2028,,,Residential,12014.45,1180.82,11899.42,10/11/2023,,,336.0,131.0,0.0,7.0,0.0,35.0,7.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000031818,NDs RAJLAKSHMI,ND INFRAPROJECTS,410207,,New Project,12/31/2024,,,Residential,582.0,0.0,698.4,03/18/2024,,,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000030875,Savitri Villa,Ravindra Sadashiv Mahadik,410206,,New Project,06/30/2023,,,Others,159.54,0.0,236.39,09/13/2021,,,11.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000030976,SHREE SAMARTH LEELA,AMBIKA ENTERPRISES,410209,,New Project,12/31/2022,,,Residential,199.96,0.0,299.67,10/29/2023,,,7.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000031129,UNIMAX PRIDE,MYCITY CONSTRUCTIONS LLP,410208,,New Project,12/31/2026,,,Residential,3920.0,0.0,5481.37,01/18/2024,,,132.0,47.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000031498,Inner Circle Phase 2,Express Interiors & Contractors LLP,402209,"('18.787010000000000','72.923699000000000')",New Project,09/30/2023,,09/29/2024,Residential,5368.0,0.0,3462.75,03/06/2024,,,7.0,7.0,0.0,7.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0
Raigarh,P52000030936,Nirmala Niwas,SRS Developers,410206,,New Project,08/31/2022,,,Residential,149.73,0.0,224.12,09/23/2021,,,8.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000030898,Sushma Park,Reena Roshan Sheth,410206,,New Project,08/31/2023,,,Others,249.97,0.0,373.25,09/13/2023,,,13.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000034760,The Landmark,Patel Builders And Developers,402104,,New Project,10/31/2025,,,Others,5690.0,416.04,4387.44,03/13/2024,,,82.0,19.0,0.0,2.0,0.0,13.0,0.0,0.0,26.0,0.0,0.0,0.0
Raigarh,P52000029086,Shree Vighneshwar,Shree Sai Builders And Developers,410206,,New Project,12/31/2023,,12/30/2024,Others,399.89,0.0,590.05,01/12/2024,,,13.0,8.0,0.0,1.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000029064,Siddhivinayak Residency,KUSUM INFRA COMPANY,410206,,New Project,12/31/2023,,,Others,279.82,0.0,419.05,04/19/2021,,,16.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000029533,EKAANTE PHASE 3,GREEN PARK DEVELOPERS,402201,,New Project,12/31/2026,,,Residential,3368.13,0.0,1513.0,02/24/2024,2.0,,6.0,5.0,0.0,6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0
Raigarh,P52000029150,Eco Luxuria Pride,Eco Luxuria Developers Private Limited,410201,,New Project,12/31/2024,,,Residential,1359.0,0.0,3054.67,07/19/2023,,,73.0,2.0,0.0,1.0,0.0,8.0,1.0,37.0,25.0,0.0,0.0,0.0
Raigarh,P52000029118,V M RESIDENCY,V M DEVELOPERS,410203,,New Project,07/10/2024,,,Residential,1009.0,0.0,1109.9,10/14/2023,,,84.0,0.0,0.0,1.0,0.0,8.0,1.0,90.0,20.0,0.0,0.0,0.0
Raigarh,P52000029175,KHARAWALI PLAZA,VILAS YASHWANT JADHAV,402302,,New Project,12/31/2022,,,Residential,765.6,0.0,895.5,06/06/2023,,,21.0,21.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000029248,Majestic Icon,Amara Icon LLP,410210,,New Project,04/30/2025,,,Others,1249.62,82.72,1874.43,02/14/2024,,,52.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,42.0,0.0,0.0,0.0
Raigarh,P52000029063,HILL SIDE RESIDENCY A WING,SHREE BRAMHA ENTERPRISES,410101,,New Project,03/31/2024,,,Others,501.68,0.0,1122.7,02/25/2023,,,32.0,0.0,0.0,1.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0
Raigarh,P52000029169,SHREE RAMCHANDRA RESIDENCY PHASE II,CRK INFRASTRUCTURE,402116,,New Project,03/31/2023,,03/30/2024,Others,4960.0,481.0,2288.68,06/06/2023,,,49.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000029123,DEEP AURA,SAMBHAV BUILDCON,410206,,New Project,12/31/2023,,,Others,319.8,0.0,476.65,12/28/2023,,,10.0,4.0,0.0,1.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0
Raigarh,P52000029402,Sundar Residency Phase-II,LAXMIKANTAN RAMAKRISHNAN VENKATRAMAN,410221,,New Project,12/30/2021,,09/30/2022,Residential,1487.29,148.73,1747.83,10/04/2022,,,47.0,5.0,0.0,3.0,0.0,6.0,3.0,0.0,15.0,0.0,0.0,0.0
Raigarh,P52000029267,GOGATE WADA,S SQUARE,410201,,New Project,03/31/2022,,03/31/2023,Residential,1081.0,0.0,1222.0,05/05/2021,,,21.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000029759,SHRI NAMRATA SIGNATURE,SHRI NAMRATA SIGNATURE,410206,,New Project,12/31/2023,,,Residential,341.0,0.0,4233.0,06/08/2023,,,93.0,0.0,0.0,1.0,0.0,5.0,1.0,30.0,1.0,0.0,0.0,0.0
