district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Aurangabad,P51500003468,Shri Gurudatta Apartment,Manjusha  Pande,431005,"('19.850500000000000','75.352100000000000')",On-Going Project,04/30/2018,12/31/2019,,Residential,396.0,0.0,840.36,07/19/2022,,,13.0,13.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500001935,SARA PARIVARTAN - SECTOR E,Jagrutsara Structures LLP,431008,"('19.955975000000000','75.356885000000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,4607.68,0.0,8829.02,12/20/2022,,,168.0,60.0,0.0,6.0,0.0,24.0,0.0,0.0,48.0,0.0,0.0,0.0
Aurangabad,P51500011515,Neeraj Vihar,Rajendra  Surana,431001,"('19.886755000000000','75.292098000000000')",New Project,08/30/2019,,06/30/2025,Residential,838.53,0.0,1173.53,12/25/2023,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500001328,ROYAL PALMS,PALMS REALTY,431005,"('21.115747200000000','79.044730600000000')",On-Going Project,11/30/2017,06/30/2018,10/30/2020,Residential,5580.87,558.08,3114.24,02/10/2024,,,64.0,64.0,0.0,4.0,0.0,20.0,4.0,0.0,64.0,0.0,0.0,0.0
Aurangabad,P51500003143,Hrim Ssky City Phase I,Ashok  Baheti,431001,"('18.533598900000000','73.830426900000000')",On-Going Project,09/30/2019,10/30/2022,,Residential,1651.0,0.0,1896.49,08/24/2023,,,44.0,43.0,0.0,1.0,0.0,12.0,1.0,0.0,18.0,0.0,0.0,0.0
Aurangabad,P51500002019,MANGALMURTI RESIDENCY,JAGDAMBA DEVELOPERS,431136,"('19.864021500000000','75.263948000000000')",On-Going Project,12/31/2017,12/31/2017,,Residential,425.0,0.0,419.74,01/11/2020,,,10.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004587,Pratik Srushti,ASHISH ASHOK KAWDE,431003,"('19.878786900000000','75.365128000000000')",On-Going Project,01/21/2019,01/21/2019,09/25/2022,Residential,2149.79,0.0,2769.86,12/05/2021,,,74.0,15.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500014339,BHUVI GHARKUL,Bhuvi Landmarks LLP,431001,"('19.876165300000000','75.343313900000000')",New Project,12/30/2021,,,Residential,845.39,0.0,1152.97,10/14/2021,,,22.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500001609,SAI BAN,KAILASH NAMDEO KABADE,431136,"('21.228199700000000','79.066624100000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,1837.24,0.0,1312.94,08/06/2021,,,39.0,34.0,0.0,7.0,0.0,12.0,0.0,39.0,0.0,0.0,0.0,0.0
Aurangabad,P51500002962,BHUVI MADHURBAN,Bhuvi Landmarks LLP,431007,"('19.876165300000000','75.343313900000000')",On-Going Project,03/31/2018,12/31/2018,12/31/2019,Residential,10200.0,944.18,8232.02,01/28/2023,,,133.0,115.0,0.0,11.0,0.0,26.0,2.0,0.0,249.0,0.0,0.0,0.0
Aurangabad,P51500001791,SAI SAHYOG RESIDENCY,VIKAS LAXMAN CHAUDHARY,431005,"('19.869090549882866','75.344408636021400')",On-Going Project,11/30/2019,11/30/2019,11/28/2021,Residential,680.4,0.0,1120.16,12/05/2020,,,16.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500016468,SAI SHRADDHA PARK A BUILDING PHASE 2,VIKAS LAXMAN CHAUDHARY,431136,"('19.848037283016186','75.243532096075800')",New Project,12/30/2025,,,Others,1198.74,0.0,1198.74,08/09/2021,,,25.0,24.0,1.0,1.0,0.0,5.0,1.0,16.0,9.0,0.0,0.0,0.0
Aurangabad,P51500006828,Shubh Labh Enclave,Sai Labh Developers and Promoters,431005,"('19.807011400000000','75.283812799999960')",On-Going Project,03/31/2020,03/30/2023,,Commercial,18906.05,1894.5,19785.0,10/15/2018,,,402.0,289.0,0.0,24.0,0.0,120.0,24.0,22.0,53.0,0.0,0.0,0.0
Aurangabad,P51500016531,PRATHMESH APARTMENT,HARISH MADHUKAR KULKARNI,431005,,New Project,10/20/2019,,,Residential,465.0,0.0,487.19,02/11/2020,,,9.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500012329,NEO CITY I - PHASE II,HASHMI DISHA CONSTRUCTION,431001,"('18.529280000000000','73.945706000000000')",On-Going Project,12/31/2025,12/30/2026,,Residential,5311.13,0.0,3032.34,07/11/2022,,,55.0,0.0,3.0,3.0,0.0,6.0,1.0,55.0,0.0,0.0,0.0,0.0
Aurangabad,P51500015360,SAI SANSKRUTI BUILDING D PHASE II,VIKAS INFRASTRUCTURE,431001,"('21.081199000000000','79.003902800000000')",New Project,12/30/2024,,,Residential,4000.0,400.0,911.88,04/15/2021,,,16.0,14.0,0.0,1.0,0.0,5.0,1.0,10.0,16.0,0.0,0.0,0.0
Aurangabad,P51500002740,SAFFRON TRANQUIL LANDSCAPE,Saffron Associates,431010,"('19.849562921345380','75.319114265923640')",On-Going Project,07/31/2019,07/31/2019,01/30/2021,Residential,11948.0,2013.0,8091.0,02/01/2021,,,28.0,20.0,0.0,6.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004770,180 and 51 Greens,A.M.PATEL INFRA PVT LTD,431005,"('18.588357000000000','73.874686500000000')",On-Going Project,07/31/2022,07/31/2023,01/31/2024,Residential,29050.0,4357.5,41448.5,02/22/2024,,1.0,244.0,155.0,0.0,58.0,0.0,221.0,0.0,160.0,0.0,0.0,0.0,0.0
Aurangabad,P51500002641,SHREE DATTA MEHER HERITAGE,SHREE ASSOCIATES INFRASTRUCTURE AND DEVELOPER,431008,"('19.034464700000000','73.011009600000000')",On-Going Project,08/19/2020,08/19/2026,,Residential,6700.0,670.0,5025.0,09/04/2020,,,63.0,55.0,0.0,8.0,0.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006684,KALYANI SAI SWAROOP,J K BUILDERS AND DEVELOPERS,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,03/31/2019,03/31/2019,,Residential,1300.0,0.0,1286.91,02/23/2023,,,39.0,18.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500013419,SUNRISE VILLE,AMAR BABASAHEB JADHAV,431133,"('19.853091475595970','75.257570311569900')",New Project,09/30/2020,,12/27/2024,Residential,2869.0,391.9,2977.6,03/14/2024,,,68.0,44.0,0.0,3.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500008230,AARYA CASA,RAJVEER INFRA PROJECTS,431005,"('19.097571100000000','72.903237000000000')",On-Going Project,07/31/2019,07/31/2019,12/30/2021,Residential,3895.0,390.0,3727.85,02/05/2022,,2.0,20.0,6.0,0.0,7.0,0.0,26.0,1.0,20.0,1.0,0.0,0.0,0.0
Aurangabad,P51500001812,GOLDEN PALM APARTMENT,Raka and Baheti Associates,431002,"('17.691727800000000','75.882476500000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1500.0,0.0,1485.0,11/28/2019,,,25.0,23.0,0.0,2.0,0.0,9.0,2.0,25.0,0.0,0.0,0.0,0.0
Aurangabad,P51500003253,Hrim Ssky City Phase II,Ashok  Baheti,431001,"('17.003441200000000','73.358159100000000')",On-Going Project,10/30/2018,10/30/2022,,Residential,1023.0,0.0,1400.32,04/21/2023,,,28.0,17.0,0.0,1.0,0.0,8.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500006796,Hrim Sky City Phase III,Ashok  Baheti,431001,"('21.137252900000000','79.058856000000000')",On-Going Project,10/30/2019,10/30/2022,,Residential,1011.0,0.0,1252.24,08/24/2023,,,28.0,17.0,0.0,1.0,0.0,8.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500002890,Apratim Park Uttam Nagari,Ganesh Parvatrao Jaybhaye,431005,"('21.111700200000000','79.072979300000000')",On-Going Project,12/31/2021,12/30/2022,,Others,5400.0,540.0,6495.06,06/09/2023,,1.0,121.0,25.0,4.0,2.0,0.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0
Aurangabad,P51500005654,TAWDE NISHIGANDH,TAWDE BUILDERS AND ASSOCIATES,431002,"('19.967487000000000','79.293827300000000')",On-Going Project,12/31/2019,12/30/2023,12/31/2027,Residential,1109.23,0.0,1316.01,12/04/2023,,,23.0,11.0,0.0,2.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0
Aurangabad,P51500002955,TEJAL SRUSHTI,TEJAL SRUSHTI,431008,"('19.967487000000000','79.293827300000000')",New Project,07/19/2022,,,Residential,2137.0,723.94,2482.81,06/01/2023,,,40.0,40.0,0.0,6.0,0.0,12.0,0.0,84.0,0.0,0.0,0.0,0.0
Aurangabad,P51500012110,SAHARE PRIDE,PUSHPA NANDKISHOR SAHARE,431112,"('18.463845200000000','73.815812800000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,913.94,400.0,1383.33,12/31/2019,,,13.0,9.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009869,GALAXY ENCLAVE,PRASANNA NEMICHAND MEHER,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,07/31/2017,01/31/2021,12/31/2025,Residential,5648.92,1042.86,5648.92,11/21/2022,,,85.0,21.0,0.0,0.0,0.0,24.0,4.0,4.0,4.0,0.0,0.0,0.0
Aurangabad,P51500004520,SATYAM RESIDENCY,Mahalaxmi builders and Developers,431001,"('19.163044500000000','72.839299500000000')",On-Going Project,07/31/2019,07/31/2019,06/30/2022,Residential,908.0,90.8,644.79,06/27/2022,,,14.0,11.0,0.0,2.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0
Aurangabad,P51500003002,GREEN HEIGHTS,A M PATEL INFRASTRUCTURE PVT LTD,431005,"('21.228199700000000','79.066624100000000')",On-Going Project,12/31/2018,07/31/2019,09/30/2022,Residential,4141.96,572.57,8742.12,02/17/2024,,,43.0,24.0,0.0,4.0,0.0,26.0,0.0,60.0,52.0,0.0,0.0,0.0
Aurangabad,P51500015262,kamal enclave,prafulla prakash nagapurkar & others,431001,"('18.683111200000000','73.797792800000000')",New Project,12/31/2019,,,Residential,559.65,0.0,764.46,03/07/2022,,,16.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500008163,MANOMAY RESIDENCY,Gayatri Developers,431005,"('19.989423600000000','79.260613800000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,2199.21,0.0,4920.0,12/23/2021,5.0,,25.0,23.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005710,SAI NAKSHATRA BUILDING A AND B PHASE- I,VIKAS LAXMAN CHAUDHARY,431136,"('19.815945716143780','75.287430097728700')",On-Going Project,12/31/2019,12/31/2019,,Residential,3075.0,307.5,5511.14,09/06/2021,,,112.0,75.0,0.0,2.0,0.0,16.0,2.0,72.0,40.0,0.0,0.0,0.0
Aurangabad,P51500010133,DIVINE CITY - TYPE B PLOTS,DIVINE VENTURES,431007,"('19.989423600000000','79.260613800000000')",New Project,12/31/2018,,,Plots,7809.0,1036.39,0.0,05/10/2020,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,278.9,0.0
Aurangabad,P51500008228,BIZ SQUARE,SAM REALTIES,431005,"('16.740607100000000','74.247277900000000')",On-Going Project,12/31/2019,12/31/2019,04/30/2025,Commercial,1614.45,0.0,2532.45,10/11/2022,5.0,,50.0,39.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009460,R C BUILDER RAAJ VALLEY PHASE II,R.C. Builders and Developers,431001,"('19.989423600000000','79.260613800000000')",On-Going Project,07/10/2018,07/24/2019,01/23/2021,Residential,774.31,0.0,1084.31,02/22/2018,,,20.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500002241,ABHISHEK RESIDENCY,Mauli Builder and Developers,431001,"('18.665852500000000','73.765436700000000')",On-Going Project,12/10/2018,01/25/2021,06/30/2022,Residential,2000.0,300.0,1800.0,07/29/2017,,,40.0,6.0,0.0,2.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500002947,OM PARADISE,DREAM HOME PROPERTIES,431010,"('19.166785400000000','73.236789600000000')",On-Going Project,12/31/2022,12/30/2023,,Others,3900.0,324.0,3918.48,12/05/2022,,,108.0,8.0,3.0,3.0,0.0,21.0,3.0,0.0,63.0,0.0,0.0,0.0
Aurangabad,P51500003382,Siya Enclave,Subodh Fulchand Tandale,431005,"('19.123928500000000','72.909440700000000')",On-Going Project,12/31/2018,03/31/2019,,Residential,372.04,0.0,500.05,05/30/2023,,,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0
Aurangabad,P51500004343,Golden Arcs,Amol  Kalani,431005,"('21.075210800000000','79.077215900000000')",On-Going Project,03/15/2018,10/15/2018,03/31/2021,Residential,743.5,0.0,1026.88,03/07/2023,,,24.0,16.0,0.0,1.0,0.0,7.0,1.0,4.0,20.0,0.0,0.0,0.0
Aurangabad,P51500003023,Satyapushpa Solaris,Amol  Kalani,431005,"('21.164447800000000','79.115336700000000')",On-Going Project,08/31/2018,05/31/2019,12/31/2023,Others,891.0,0.0,889.0,06/15/2022,,,36.0,30.0,1.0,1.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500003901,Sainik Vihar,Sachin Sheshrao Shinde,431133,"('18.533598900000000','73.830426900000000')",On-Going Project,12/31/2020,12/30/2023,,Residential,2288.0,0.0,1465.94,07/31/2017,,,24.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007851,JABINDA RESIDENCY TYPE-I,JAWANDHA CONSTRUCTION PRIVATE LIMITED,431005,"('20.745319000000000','78.602194600000000')",On-Going Project,02/28/2019,12/30/2021,,Residential,551.25,0.0,1838.17,12/11/2019,,,24.0,4.0,1.0,1.0,0.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0
Aurangabad,P51500003877,August Homes Phase II,Champalal Kanhaiyalal Khinvasara,431005,"('18.586059000000000','73.736048000000000')",On-Going Project,06/30/2019,06/30/2019,,Commercial,11042.02,0.0,6154.49,01/15/2021,,,145.0,55.0,2.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004562,RAGHU-NARAYANA RESIDENCY,D.S DEVELOPERS & BUILDERS,431002,"('21.111700200000000','79.072979300000000')",On-Going Project,07/31/2020,07/31/2023,,Residential,655.0,0.0,631.53,10/23/2021,,,16.0,0.0,0.0,1.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0
Aurangabad,P51500007073,SAI SAMRUDDHI PARK,LANDMARK INFRASTRUCTURE,431003,"('21.148460200000000','79.095572300000000')",On-Going Project,09/13/2019,09/13/2019,,Residential,4000.0,400.0,3381.21,10/15/2022,,,63.0,38.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500012006,DIVINE CITY - TYPE A PLOTS,DIVINE VENTURES,431007,"('21.000417200000000','79.012234300000000')",New Project,12/31/2018,,,Plots,9662.55,903.94,0.0,05/10/2020,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,171.37,0.0
Aurangabad,P51500012003,NIRMAN BHARATI CITY CENTRE,CITY BHARATI TECHNO HEROTAGE LLP,431001,"('16.226445000000000','74.349969100000000')",On-Going Project,10/31/2017,12/31/2018,,Commercial,1653.63,0.0,1935.03,09/06/2021,3.0,,47.0,8.0,1.0,1.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0
Aurangabad,P51500008177,Meera Square,Sandesh Bhivsan Wagh,431001,"('21.033393700000000','78.954279000000000')",New Project,02/28/2021,,,Others,912.35,0.0,1799.87,11/16/2019,,,38.0,2.0,1.0,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0
Aurangabad,P51500008765,SAFFRON LANDSCAPES,Saffron Associates,431010,"('19.850209905156817','75.318771687513730')",On-Going Project,07/31/2024,07/31/2025,,Residential,6717.0,1361.0,3825.0,09/15/2021,,,192.0,0.0,4.0,4.0,4.0,48.0,4.0,16.0,192.0,0.0,0.0,0.0
Aurangabad,P51500004078,SHRI JAIDATT RESIDENCY,SHRI JAIDATT BUILDERS AND DEVELOPERS,431001,"('21.182288800000000','79.072979300000000')",On-Going Project,07/31/2019,07/31/2019,,Residential,3092.0,309.2,2195.72,03/09/2021,,,46.0,34.0,0.0,5.0,0.0,20.0,5.0,0.0,18.0,0.0,0.0,0.0
Aurangabad,P51500008763,SAFFRON LANDMARKS,Saffron Associates,431010,"('19.851044963566030','75.318994310861970')",On-Going Project,07/31/2022,07/31/2023,,Commercial,6910.0,259.0,17447.0,11/10/2021,,,622.0,0.0,3.0,1.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004594,ASHOKA FORT,AAKRUTI VENTURES PRIVATE LIMITED,431001,"('19.014796200000000','72.845453400000000')",On-Going Project,07/31/2019,07/31/2019,,Others,1221.0,0.0,1707.69,12/28/2019,,,45.0,5.0,1.0,1.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005563,JAI NILAYA BUILDING A,NISHA CONSTRUCTIONS,431001,"('19.172080400000000','72.948255000000000')",On-Going Project,12/31/2017,06/30/2018,,Residential,1768.29,82.46,3784.92,12/22/2023,1.0,,48.0,16.0,0.0,1.0,0.0,7.0,1.0,0.0,39.0,0.0,0.0,0.0
Aurangabad,P51500002829,CHAITANYA PLAZA,CHAITANYA PLAZA,431001,"('18.597300200000000','73.692523600000000')",New Project,07/31/2022,,,Others,477.32,0.0,624.75,07/29/2017,,,7.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500003693,Prozone Trade Centre,Empire Mall Private Limited,431003,"('21.228199700000000','79.066624100000000')",On-Going Project,06/30/2018,06/30/2018,06/30/2019,Commercial,5244.98,0.0,15535.68,04/04/2023,,8.0,117.0,115.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004283,YUDHAN HIGH RISE,Sonawane Patil Construction,431001,"('21.016602500000000','79.029839100000000')",On-Going Project,06/30/2018,12/31/2019,12/30/2021,Others,903.0,0.0,1169.53,10/03/2020,,,17.0,3.0,1.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0
Aurangabad,P51500006059,SHRINATH PARK,SHRI NATH VIHAR CONSTRUCTIONS,431001,"('21.137252900000000','79.058856000000000')",On-Going Project,12/31/2020,12/30/2021,06/29/2022,Residential,5300.0,527.1,2815.08,03/01/2022,,,49.0,0.0,1.0,1.0,0.0,14.0,1.0,73.0,60.0,0.0,0.0,0.0
Aurangabad,P51500007102,OM PLATINA,PUNJAB SHIVAJIRAO TAUR,431010,"('18.440177500000000','73.862791500000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,6700.0,670.0,6175.97,01/29/2022,,,107.0,97.0,0.0,6.0,0.0,24.0,4.0,0.0,55.0,0.0,0.0,0.0
Aurangabad,P51500006535,RAGA ALTIS Phase II,KUNDALWAL AND GROUP,431001,"('21.102880300000000','79.027777400000000')",On-Going Project,05/05/2020,11/05/2020,05/30/2022,Residential,3318.91,0.0,3650.0,07/12/2023,,,62.0,18.0,0.0,5.0,0.0,28.0,3.0,37.0,3.0,0.0,0.0,0.0
Aurangabad,P51500009069,TEJAL SRUSHTI G BUILDING,BHAUSAHEB V KALE HUF,431008,"('21.102880300000000','79.027777400000000')",New Project,07/19/2022,,,Residential,1407.4,723.94,1167.72,03/14/2024,,,28.0,28.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0
Aurangabad,P51500012176,VARAD RESIDENCY,Karimkhan Mohidinkhan Pathan,431005,"('18.606662800000000','73.752467300000000')",On-Going Project,08/22/2018,08/22/2018,12/31/2025,Residential,420.84,0.0,580.0,10/15/2023,,,15.0,12.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Aurangabad,P51500012038,Omkara Heights,MCM Developers,431001,"('19.874590200000000','75.308661500000000')",On-Going Project,08/31/2017,12/31/2017,,Others,1540.0,0.0,3041.12,09/29/2018,,,49.0,8.0,1.0,1.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0
Aurangabad,P51500012465,KALYANI SAI ENCLAVE,J K BUILDERS AND DEVELOPERS,431003,"('19.878786900000000','75.365128000000000')",On-Going Project,12/31/2019,12/31/2019,,Others,1000.0,0.0,993.82,01/12/2023,,,27.0,9.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Aurangabad,P51500005659,YASHRAJ TOWER,RUTUJA DEVELOPERS,431003,"('18.148526400000000','73.977504700000000')",On-Going Project,11/29/2018,11/29/2018,,Residential,2500.0,250.0,2066.0,04/29/2023,,,676.0,520.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500010276,AMPLE AMULYAM,AMPLE VENTURES,431201,"('21.093678500000000','78.976899900000000')",On-Going Project,11/23/2018,11/23/2018,04/01/2025,Residential,4000.0,400.0,2246.19,10/27/2023,,,43.0,28.0,43.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,P51500004601,GOKULDHAM APARTMENT,MILIND SUDHAKAR SHUKLA,431005,"('18.500610100000000','73.757399100000000')",On-Going Project,03/31/2018,03/31/2018,,Residential,1093.26,0.0,1441.32,11/18/2019,,,41.0,39.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Aurangabad,P51500006051,Tulsi Green,Mulay Family,431001,"('18.605837000000000','73.909996000000000')",On-Going Project,07/31/2019,07/31/2019,,Plots,12073.42,0.0,0.0,05/31/2019,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12073.42,0.0
Aurangabad,P51500003102,42 COPPER STONE,DIVYESH HARIBHAI DELVADIA,431007,"('18.533598900000000','73.830426900000000')",On-Going Project,11/15/2018,05/15/2021,,Residential,3418.0,0.0,3027.0,05/21/2018,,,42.0,6.0,0.0,6.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0
Aurangabad,P51500005788,AGRIYA ARYASHRI,M/a AGRIYA INFRASTRUCTURES,431001,"('18.453752400000000','73.901363300000000')",On-Going Project,07/31/2020,01/31/2021,,Residential,644.0,0.0,640.14,07/31/2017,,,20.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
Aurangabad,P51500005615,SIMPLICITY G BUILDING,ASCENTVENTURES,431007,"('19.867853000000000','75.466515800000000')",On-Going Project,09/02/2015,12/31/2017,06/30/2023,Residential,2209.0,0.0,2209.0,10/12/2020,,,48.0,19.0,0.0,4.0,0.0,16.0,12.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500003407,RATHI PLANET,RATHI CONSRUCTION,431005,"('15.648426800000000','74.000632800000000')",On-Going Project,07/31/2021,07/31/2023,,Others,1912.5,0.0,1857.18,09/03/2021,,,34.0,8.0,1.0,1.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0
Aurangabad,P51500003485,DISHA SILVERWOODS BUILDING B2-B3,UNIVERSAL CONSTRUCTION,431001,"('19.890263400000000','75.323544000000000')",On-Going Project,12/31/2025,12/30/2026,,Others,1907.7,0.0,0.0,02/20/2023,,,56.0,12.0,0.0,2.0,0.0,16.0,2.0,32.0,2.0,0.0,0.0,0.0
Aurangabad,P51500004439,MORYA RESIDENCY,ASHTVINAYAK CONSTRUCTION PROJECTS PRIVATE LIMITED,431136,"('21.033393700000000','78.954279000000000')",On-Going Project,07/29/2020,01/29/2021,02/11/2024,Residential,700.0,0.0,642.74,03/03/2023,,,18.0,18.0,0.0,1.0,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0
Aurangabad,P51500003110,SUKHAKARTA APARTMENT,RADHESHYAM DNYANABARAO DAVHALE,431132,"('19.876165300000000','75.343313900000000')",On-Going Project,07/31/2020,01/31/2021,,Others,1199.56,0.0,1179.06,06/23/2021,,,24.0,24.0,0.0,3.0,0.0,8.0,2.0,30.0,2.0,0.0,0.0,0.0
Aurangabad,P51500006362,TOWN IMPERIA,TOWN CONSTRUCTION,431001,"('21.091070600000000','79.123544600000000')",On-Going Project,07/31/2022,07/31/2023,,Others,995.85,0.0,1394.19,01/31/2023,,,36.0,11.0,1.0,1.0,0.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0
Aurangabad,P51500009147,SHREE AMBIKA DHAM,SHREE AMBIKA ASSOCIATES,431001,"('17.273663900000000','74.617534100000000')",New Project,09/30/2019,,03/29/2021,Others,753.25,0.0,1043.31,03/04/2020,,,34.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0
Aurangabad,P51500003577,SUKHETA PRIDE,SUKHETA CONSTRUCTIONS PRIVATE LIMITED,431002,"('19.916290600000000','75.177885300000000')",On-Going Project,09/30/2018,02/28/2018,08/28/2022,Others,750.0,0.0,1251.0,12/31/2023,,,20.0,15.0,1.0,1.0,0.0,5.0,1.0,8.0,9.0,0.0,0.0,0.0
Aurangabad,P51500012348,ESMERALDE BUILDING D,SHREE KUNDALWAL AND SONS,431001,"('19.824600996777605','75.283506003385920')",On-Going Project,11/13/2016,12/30/2018,,Residential,3109.54,405.9,2656.68,08/17/2023,,,16.0,16.0,0.0,1.0,0.0,6.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500008370,ESMERALDE BUILDING C,SHREE KUNDALWAL AND SONS,431001,"('19.825042564658418','75.283393350607300')",On-Going Project,09/28/2016,09/30/2024,03/30/2025,Residential,3109.54,405.9,2656.68,03/20/2024,,,16.0,15.0,0.0,1.0,0.0,6.0,1.0,0.0,16.0,0.0,0.0,0.0
Aurangabad,P51500004945,ESMEARALDE BUILDING A,SHREE KUNDALWAL AND SONS,431001,"('19.824396613514600','75.283033934599300')",On-Going Project,10/02/2017,01/31/2021,03/30/2025,Residential,2282.18,297.9,1985.04,03/20/2024,,,12.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0
Aurangabad,P51500004655,ESMEARLDE EFG 1 TO 7,SHREE KUNDALWAL AND SONS,431001,"('19.824028218327280','75.283731308943170')",On-Going Project,07/31/2022,07/31/2023,12/31/2028,Residential,6773.07,884.12,5878.4,03/20/2024,,,52.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,52.0,0.0,0.0,0.0
